nquest,comprens,ita,veroaf,veroab,verored,klima,facil,INTS,durata
912563,7,7,6,7,7,5,5,5,41
912565,5,5,5,4,4,4,5,2,29
912566,6,5,6,5,6,5,5,4,41
912568,7,7,6,6,6,6,5,5,27
912571,8,6,7,6,7,6,7,4,41
912591,9,9,8,8,7,9,8,8,81
912593,9,9,8,9,9,9,9,9,33
912594,9,9,8,8,8,9,9,9,67
912597,9,9,8,8,8,9,9,9,66
912615,9,9,7,8,7,9,9,9,110
912630,6,6,6,6,6,5,5,5,64
912631,8,7,7,7,7,8,7,6,65
912634,7,7,7,7,7,7,7,7,35
912635,8,7,6,7,5,7,6,5,33
912637,8,6,7,6,8,6,6,3,31
912638,6,5,5,6,6,5,4,4,25
912639,6,5,6,8,4,5,6,5,37
912640,7,7,5,7,3,6,5,5,57
912642,6,6,6,6,6,5,5,4,31
912646,6,6,6,6,6,5,5,5,33
912647,8,8,8,9,8,8,8,7,30
912649,9,7,7,8,7,7,8,4,47
912651,8,6,5,7,6,6,8,3,33
912652,7,6,5,5,4,4,4,3,26
912653,5,4,4,5,5,3,3,2,30
912656,7,6,6,6,6,5,4,4,47
912661,8,7,9,8,6,7,7,4,34
912662,6,5,5,5,4,3,3,3,34
912663,4,4,4,7,7,5,4,3,38
912664,8,7,7,7,7,7,6,5,32
912666,6,7,7,8,6,6,5,3,29
912667,8,9,8,7,8,7,7,6,38
912673,6,7,5,7,8,6,5,4,28
912680,7,7,7,7,7,7,6,7,45
912681,8,6,7,7,4,5,6,3,45
912682,7,6,6,6,6,6,5,4,48
912686,4,4,4,5,5,4,4,3,29
912689,6,5,6,5,6,7,9,4,36
912694,7,6,6,6,6,5,4,4,33
912696,9,7,4,6,4,6,6,4,40
912699,7,8,6,7,6,6,6,4,37
912700,6,6,4,6,6,5,3,2,24
912701,6,5,5,8,7,5,8,2,39
912716,7,7,7,7,7,7,7,7,55
912717,7,7,7,7,7,7,7,7,27
912721,7,7,7,7,7,7,7,7,39
912731,9,9,9,9,9,9,9,9,66
912737,7,7,7,7,7,7,7,7,56
912740,8,8,8,8,8,8,8,8,80
912751,5,6,5,6,5,6,5,5,60
912759,9,9,9,8,7,9,9,8,48
912761,8,9,7,10,8,10,8,10,33
912768,8,7,7,7,7,7,7,7,65
912773,8,8,7,8,7,8,8,8,75
912778,10,10,10,10,10,10,10,10,54
912779,10,10,10,10,10,10,10,10,59
912793,8,8,7,7,7,8,8,8,115
912798,10,10,10,10,10,10,10,10,55
912799,10,10,10,10,9,9,10,9,70
912810,6,6,6,6,6,6,6,6,42
912813,10,10,10,10,10,10,10,10,31
912815,7,10,10,10,10,10,10,10,40
912821,8,8,8,8,8,8,8,8,151
912840,10,10,10,10,10,10,10,10,39
912841,7,6,7,7,7,7,7,6,48
912848,6,7,7,7,7,7,7,7,70
912849,10,10,10,10,10,10,10,10,79
912854,10,10,10,10,10,10,10,10,69
912861,9,8,7,8,7,8,8,8,68
912870,10,10,10,10,10,10,10,10,71
912883,10,9,8,8,8,8,8,8,110
912888,7,7,7,7,7,7,7,7,96
912891,10,9,9,9,9,9,9,9,87
912892,7,7,7,7,7,7,7,7,48
912896,8,8,8,8,8,8,8,8,49
912897,7,7,7,7,7,7,7,7,79
912898,6,6,6,7,6,6,7,6,41
912899,6,6,6,6,6,6,6,6,48
912900,8,8,8,8,8,8,8,8,64
912903,7,7,7,7,7,7,7,7,164
912905,8,9,9,9,9,9,10,9,54
912906,7,7,7,7,7,7,7,7,49
912912,10,9,8,9,8,9,9,9,31
912913,9,9,9,9,9,9,9,9,47
912926,10,10,10,10,10,10,10,10,54
912928,9,9,8,9,8,9,9,9,27
912935,7,7,7,7,7,7,7,7,73
912936,9,9,9,9,9,9,9,9,102
912938,10,10,10,10,10,10,10,10,59
912941,6,6,6,6,6,6,6,6,48
912944,6,6,6,6,6,6,6,6,55
912946,7,7,7,7,7,7,7,7,37
912947,8,7,7,7,7,7,7,7,65
912956,8,8,8,8,8,8,8,8,39
912960,8,8,8,8,8,8,8,8,71
912964,8,7,7,7,8,7,7,7,50
912968,6,6,6,7,6,6,6,6,54
912977,6,6,6,6,6,6,6,6,105
912979,9,9,9,9,9,9,9,9,50
912986,9,9,9,9,9,9,9,9,166
912999,8,8,8,8,8,8,8,8,18
913002,7,7,7,7,7,7,7,7,30
913004,8,8,8,8,8,8,8,8,38
913010,7,6,5,5,5,5,5,5,55
913012,7,7,7,7,7,7,7,7,39
913024,9,9,9,9,9,9,9,9,47
913028,10,10,10,10,10,10,10,10,38
913030,10,10,10,10,10,10,10,10,33
913031,9,9,9,9,9,9,9,9,50
913033,7,7,7,7,7,7,7,7,32
913034,10,10,10,10,5,10,10,10,62
913040,10,9,8,9,9,9,9,9,29
913046,10,10,10,10,10,10,10,10,37
913061,6,6,3,4,2,4,4,2,30
913064,6,6,5,6,6,4,4,2,33
913065,7,6,6,7,5,5,4,4,32
913067,7,7,7,7,7,5,5,5,35
913069,8,7,7,6,6,6,6,6,25
913070,7,6,6,6,5,5,4,4,41
913072,7,7,7,7,7,7,7,7,33
913076,6,6,7,7,7,6,6,6,40
913080,6,6,6,6,6,6,6,6,29
913084,8,7,6,7,7,6,5,5,40
913107,9,5,5,7,7,4,4,3,34
913109,6,6,6,7,7,5,5,5,39
913112,8,7,8,6,5,7,6,5,42
913113,7,6,5,5,5,5,7,3,39
913116,6,5,5,5,3,4,6,2,40
913117,5,4,4,6,6,4,4,2,32
913118,8,7,6,7,8,6,7,5,33
913119,5,5,5,6,6,4,4,3,37
913147,7,7,7,7,7,9,7,7,43
913151,10,10,10,10,10,10,10,10,94
913155,9,10,10,10,10,10,10,10,58
913156,10,10,10,10,10,10,10,10,38
913157,7,7,7,7,7,10,7,7,43
913158,8,8,8,8,8,10,8,8,42
913159,7,7,7,7,7,10,7,7,43
913161,10,10,10,10,10,10,10,10,55
913165,10,10,10,10,10,10,10,10,51
913167,10,10,10,10,10,10,10,10,59
913173,10,10,10,10,10,10,10,10,47
913196,5,4,4,4,4,2,2,1,32
913200,6,6,7,6,7,8,5,5,30
913202,5,4,4,6,6,4,4,1,30
913203,6,6,6,6,6,5,5,3,39
913207,7,7,6,6,5,5,5,5,29
913208,7,6,7,7,7,7,6,6,32
913211,6,6,6,6,6,6,5,4,31
913212,7,7,7,7,6,6,5,5,26
913216,5,5,5,5,5,5,4,4,34
913224,7,6,6,7,7,5,4,4,41
913227,7,7,6,6,6,5,5,5,33
913228,6,7,5,5,5,5,6,3,30
913229,6,6,5,5,6,4,4,3,36
913236,9,8,7,8,7,8,7,6,29
913237,7,6,6,6,6,5,5,4,36
913243,5,6,5,6,6,5,4,3,26
913245,4,4,5,5,5,6,5,3,30
913246,7,7,6,6,5,7,5,7,36
913250,4,4,4,6,5,5,4,2,28
913253,7,7,6,6,7,5,4,3,35
913254,6,7,6,7,6,5,7,4,37
913259,7,5,6,6,6,5,6,5,28
913260,6,6,5,5,4,6,6,5,53
913270,6,5,5,7,7,4,5,3,44
913293,6,8,3,3,5,7,3,5,35
913299,5,7,4,7,8,8,3,4,35
913300,7,7,6,7,7,6,6,6,44
913302,6,8,2,5,5,8,7,4,47
913307,8,8,6,8,6,8,8,8,43
913313,8,7,8,8,7,8,7,5,40
913316,7,7,6,6,6,5,5,4,28
913320,7,6,6,7,6,5,5,3,32
913321,8,8,8,8,7,8,8,5,33
913322,7,7,8,6,6,7,8,6,49
913323,9,8,9,7,8,7,7,3,31
913324,7,6,6,6,6,6,5,3,28
913325,8,7,7,7,6,7,8,5,37
913326,8,8,8,8,7,8,7,8,59
913329,7,7,6,7,6,7,7,7,50
913330,7,7,7,7,7,7,7,7,95
913331,4,6,5,4,4,7,4,4,31
913345,8,8,8,8,8,8,8,8,65
913346,8,8,8,8,8,8,7,7,142
913349,6,7,7,7,7,6,6,6,112
913363,7,7,7,7,7,7,7,7,72
913377,6,6,5,6,5,5,5,4,48
913384,6,6,6,6,6,6,6,6,23
913395,5,6,6,6,6,5,5,4,22
913396,8,6,6,6,5,5,7,4,29
913403,8,8,8,8,6,8,8,8,24
913404,6,5,6,6,4,5,5,4,20
913408,7,7,7,7,7,7,7,7,20
913412,6,6,6,5,8,6,6,5,28
913414,7,6,7,7,7,6,6,6,30
913415,4,4,5,4,3,3,4,2,32
913418,10,10,10,10,10,10,10,10,49
913420,10,10,10,10,10,10,10,10,62
913424,7,7,7,7,7,7,7,7,48
913430,8,8,8,8,8,8,8,8,49
913434,8,8,8,8,8,8,8,8,21
913445,9,9,9,9,9,9,9,9,24
913447,9,9,9,9,9,9,9,9,42
913451,9,9,9,9,9,9,9,9,32
913460,6,6,6,6,6,6,6,6,31
913468,10,10,8,8,10,10,10,10,53
913470,10,10,10,10,10,10,10,10,59
913471,9,9,9,10,10,10,10,10,38
913472,10,10,10,10,10,10,10,10,96
913474,10,10,10,10,10,10,10,10,65
913481,10,10,10,10,10,10,10,10,59
913482,7,6,6,6,8,10,7,9,61
913485,5,5,5,5,5,5,5,5,32
913486,9,9,9,9,9,9,9,9,63
913487,8,8,8,10,10,10,10,10,46
913494,5,5,5,5,5,5,5,5,43
913499,10,10,10,10,10,10,10,10,62
913500,9,9,9,9,9,10,9,9,36
913502,10,10,10,10,10,10,10,10,31
913505,10,10,10,10,10,10,10,10,36
913508,7,6,7,10,10,9,9,7,50
913514,9,9,9,10,10,9,9,10,28
913519,10,10,10,10,10,10,10,10,28
913522,9,9,9,10,10,9,9,9,40
913523,10,10,10,10,10,10,10,10,36
913527,7,6,7,10,10,8,7,10,38
913537,9,7,8,9,9,9,8,9,55
913538,10,10,10,10,10,10,10,10,53
913548,5,3,6,9,9,7,6,7,40
913556,10,10,10,10,10,10,10,10,51
913558,10,10,10,10,10,10,10,10,32
913559,10,10,10,10,10,10,10,10,55
913560,10,10,9,9,9,10,10,10,60
913564,10,10,10,10,10,10,10,10,47
913567,8,8,8,8,8,8,8,8,27
913573,10,10,10,10,10,10,10,10,41
913576,6,6,6,6,6,7,7,7,45
913577,10,10,9,9,8,8,8,8,29
913578,5,5,5,7,5,6,6,6,30
913580,7,7,7,9,8,8,8,7,34
913582,9,9,9,9,9,9,9,9,63
913588,10,10,10,10,10,10,10,10,33
913589,10,8,8,8,8,9,9,9,31
913595,8,8,8,8,9,8,9,9,47
913604,10,10,10,10,10,10,10,10,78
913611,9,9,9,10,10,10,9,10,35
913612,10,10,10,10,10,10,10,10,43
913613,9,9,9,9,9,9,9,9,74
913625,8,7,8,10,10,8,7,8,74
913632,9,8,9,9,9,9,9,9,47
913638,10,10,10,10,10,10,10,10,40
913640,9,8,9,10,10,9,9,10,54
913645,8,8,8,8,7,8,7,7,38
913646,8,9,7,8,7,8,7,7,41
913647,8,8,7,7,8,8,6,7,53
913651,8,7,5,7,8,8,6,6,42
913654,7,5,6,7,7,5,5,4,53
913656,7,6,6,6,6,5,5,5,43
913658,8,7,6,7,5,7,6,5,38
913660,8,7,6,7,7,7,7,6,98
913662,9,9,8,8,8,9,8,8,37
913668,8,9,7,7,7,8,7,7,40
913669,7,7,7,7,6,7,6,7,59
913675,7,7,7,8,7,6,6,5,38
913681,8,9,7,9,7,8,8,8,39
913701,8,8,7,8,8,8,8,7,92
913732,10,10,10,10,10,10,10,10,32
913738,10,10,10,10,10,10,10,10,48
913739,10,8,8,9,8,8,8,8,57
913742,6,10,10,10,10,10,8,8,28
913752,10,10,10,10,10,10,10,10,31
913754,10,10,10,10,10,10,10,10,98
913766,10,10,10,10,10,10,10,10,60
913767,10,10,10,10,10,10,10,10,48
913768,3,3,3,5,5,7,5,5,28
913777,8,8,8,8,8,8,8,8,32
913779,9,9,9,9,9,9,9,9,23
913780,8,8,8,8,8,8,8,8,22
913783,9,9,9,9,9,9,9,9,17
913784,9,9,9,9,9,9,9,9,24
913785,9,9,9,9,9,9,9,9,32
913786,9,6,6,9,8,6,6,6,14
913787,9,9,9,9,9,9,9,9,24
913788,9,9,9,9,9,9,9,9,29
913821,9,9,9,9,9,9,9,9,25
913822,6,6,6,8,6,5,6,5,14
913825,9,9,9,9,8,9,9,9,24
913826,9,9,9,9,9,9,9,9,35
913827,8,7,7,9,9,7,7,7,39
913830,9,9,9,9,9,9,9,9,24
913832,9,9,9,9,9,9,9,9,20
913833,7,7,7,9,8,7,6,6,13
913874,8,8,10,10,10,10,10,10,19
913876,10,10,10,10,10,10,10,10,27
913878,9,9,9,9,9,9,9,9,13
913882,10,10,10,10,10,10,10,10,28
913889,10,10,10,10,10,10,10,10,31
913892,9,9,9,9,9,9,9,9,16
913902,8,10,10,10,10,10,10,8,17
913909,9,10,10,10,10,10,10,8,26
913912,10,10,10,10,10,10,10,10,30
913913,10,10,10,10,10,10,10,10,31
913925,10,10,10,10,10,10,10,10,19
913926,10,10,10,10,10,10,10,10,53
913929,10,10,10,10,10,10,10,10,20
913932,5,5,6,8,8,4,5,5,23
913933,10,10,10,10,10,10,10,10,40
913934,10,10,10,10,10,10,10,10,27
913939,10,10,10,10,10,10,10,10,22
913946,10,10,10,10,10,10,10,10,18
913950,9,9,9,9,9,9,9,9,24
913951,10,10,10,10,10,10,10,10,19
913953,10,10,10,10,10,10,10,10,32
913954,9,9,9,9,9,9,9,9,31
913956,6,8,8,8,9,7,6,7,22
913957,9,9,9,9,9,9,9,9,60
913959,9,9,9,9,9,9,9,9,28
913961,9,9,9,9,9,9,9,9,19
913962,9,9,9,9,9,9,9,9,24
913965,9,9,9,9,8,9,9,9,22
913966,9,9,9,9,9,9,9,9,30
914003,10,10,10,10,10,10,10,10,34
914005,10,10,10,10,10,10,10,10,34
914006,10,10,10,10,10,10,10,10,49
914007,10,10,10,10,10,10,10,10,50
914009,7,10,9,9,9,9,9,9,38
914010,10,10,10,10,10,10,10,10,26
914011,10,10,10,10,10,10,10,10,56
914018,10,10,10,10,10,10,10,10,41
914023,10,6,5,5,5,7,6,6,36
914047,9,9,9,9,9,9,9,9,50
914051,9,9,9,9,9,9,9,9,46
914055,9,9,9,9,9,9,9,9,47
914056,9,9,9,9,9,9,9,9,25
914059,10,10,10,10,10,10,10,10,23
914060,10,10,10,10,10,10,10,10,29
914073,9,9,9,9,9,9,9,9,22
914091,10,10,10,10,10,10,10,10,57
914094,9,3,3,5,3,2,4,4,36
914097,7,8,7,8,8,8,8,8,65
914098,10,10,10,10,10,10,10,10,31
914102,9,8,8,9,8,8,8,8,37
914104,9,7,6,9,4,6,6,7,35
914105,10,10,10,10,10,10,10,10,28
914106,10,7,8,9,7,8,8,8,51
914107,10,10,10,10,10,10,10,10,47
914110,9,9,9,9,9,9,9,9,25
914113,10,10,7,8,6,9,9,9,25
914137,8,6,6,8,6,6,6,6,34
914138,8,10,10,10,10,10,10,10,26
914141,10,10,10,10,10,10,10,10,22
914143,10,10,10,10,10,10,10,10,41
914144,10,10,10,10,10,10,10,10,92
914148,10,7,6,9,6,8,8,8,52
914149,10,10,10,10,10,10,10,10,26
914150,10,10,10,10,10,10,10,10,45
914154,10,10,10,10,10,10,10,10,28
914169,10,10,10,10,10,10,10,10,44
914181,7,7,7,8,7,9,8,8,41
914183,3,3,3,3,3,2,3,3,25
914185,7,7,8,8,8,10,9,9,36
914186,10,10,10,10,10,10,10,10,72
914187,10,10,10,10,10,10,10,10,74
914188,8,10,10,10,10,10,10,10,26
914190,10,10,10,10,10,10,10,10,30
914191,10,10,10,10,10,10,10,10,39
914231,7,7,8,8,8,7,7,7,35
914243,7,8,7,8,8,8,7,7,35
914244,7,7,7,7,7,7,7,7,40
914248,7,7,7,7,7,7,7,7,30
914257,8,8,8,8,8,8,8,8,30
914258,8,8,7,8,6,7,7,7,40
914260,8,6,6,7,8,7,6,7,30
914263,8,7,7,8,7,7,7,7,35
914265,7,8,8,8,8,7,7,7,25
914271,6,5,4,5,5,4,5,4,54
914275,5,5,5,5,5,5,5,5,50
914280,5,5,5,6,6,6,5,5,37
914286,5,5,5,5,5,7,5,5,70
914287,5,5,5,5,5,5,4,5,29
914288,4,5,5,5,5,5,5,4,26
914316,8,7,8,8,8,7,7,7,28
914317,8,7,7,9,8,7,7,8,30
914323,7,6,7,8,7,7,7,7,25
914324,8,8,8,8,8,8,8,8,30
914325,7,8,8,8,8,7,7,7,35
914327,7,7,7,7,7,7,7,7,30
914333,8,8,8,8,8,7,8,8,30
914335,8,8,8,8,8,8,8,8,32
914363,7,8,8,9,9,7,7,7,30
914367,9,9,8,8,8,7,7,8,55
914369,6,8,6,6,7,7,7,7,33
914375,9,8,7,8,8,7,6,8,30
914377,8,7,8,8,8,8,8,8,30
914381,7,7,7,7,8,7,7,7,35
914383,8,7,7,8,8,8,8,7,30
914406,8,8,8,8,7,8,7,8,55
914408,8,7,8,8,8,8,8,8,30
914409,7,7,7,8,8,7,7,7,30
914410,8,8,8,8,8,7,7,7,50
914411,8,7,7,7,7,7,7,7,27
914414,8,6,7,8,8,6,6,6,30
914421,8,8,8,8,8,8,8,8,35
914451,5,6,5,6,6,6,6,6,56
914454,5,5,5,5,5,5,6,5,42
914456,6,6,6,6,6,6,6,6,46
914457,5,6,4,5,5,5,5,5,19
914459,5,5,5,5,5,6,5,5,48
914460,6,6,6,6,6,6,6,6,40
914461,6,6,6,6,6,6,6,6,62
914500,8,8,8,9,9,9,8,8,61
914507,10,10,10,9,10,10,10,10,45
914508,10,10,10,10,10,10,10,10,92
914509,10,10,10,10,10,9,9,10,59
914510,8,9,7,9,8,9,9,8,53
914518,10,9,10,10,10,9,9,9,58
914520,7,8,8,8,6,7,7,8,73
914525,7,7,8,8,8,7,7,7,47
914528,10,10,10,10,10,10,10,10,48
914529,10,9,9,9,9,9,9,9,45
914541,6,6,6,7,7,6,6,7,54
914546,6,6,6,6,7,6,6,7,70
914547,9,9,7,9,7,8,8,8,80
914551,9,8,8,8,9,8,7,8,112
914590,10,10,10,10,10,10,10,10,88
914602,10,10,10,10,10,10,10,10,42
914607,10,10,10,10,10,10,10,10,63
914608,10,10,8,9,9,9,9,9,66
914611,10,10,10,10,10,10,10,10,74
914612,8,6,8,10,10,8,8,8,80
914620,10,10,10,10,10,10,10,10,57
914621,9,9,9,10,9,9,9,9,68
914629,8,8,9,9,9,9,8,9,45
914630,5,5,5,7,4,5,5,5,52
914631,7,7,8,8,10,9,9,8,87
914633,10,10,10,10,10,10,10,10,74
914635,6,6,6,6,10,10,9,6,54
914637,7,7,7,7,7,7,7,7,56
914640,6,6,6,6,6,10,6,6,42
914646,10,10,10,10,10,10,10,10,55
914654,10,10,10,10,10,10,10,10,63
914657,8,8,8,8,8,8,8,8,117
914667,9,9,9,9,9,10,10,10,58
914677,7,7,7,7,7,7,7,7,62
914680,8,8,8,8,8,8,8,8,36
914687,6,5,5,5,6,5,5,5,49
914699,10,10,10,10,10,10,10,10,77
914701,10,10,10,10,10,10,10,10,88
914704,5,5,5,5,4,5,5,5,38
914706,6,6,7,8,8,10,8,7,65
914710,5,5,5,5,5,5,5,5,62
914712,10,10,10,10,6,10,10,10,49
914715,10,10,10,10,10,10,10,10,45
914716,5,5,5,6,5,5,5,5,64
914717,10,10,10,10,10,10,10,10,41
914718,6,6,6,6,6,6,6,6,100
914721,5,5,5,5,5,5,5,5,28
914722,10,10,10,10,10,10,10,10,44
914733,10,10,10,10,10,10,10,10,89
914735,10,10,10,10,10,10,10,10,81
914736,10,10,10,10,10,10,10,10,32
914742,9,9,8,10,9,9,8,9,46
914760,10,10,9,10,10,10,9,10,50
914761,10,10,10,8,8,10,9,9,54
914763,8,8,9,10,8,8,8,8,45
914774,9,10,9,9,9,9,9,9,73
914776,10,10,10,10,10,10,10,10,57
914784,10,10,10,10,10,10,10,10,56
914789,10,10,8,8,8,9,8,8,55
914798,10,10,10,10,10,10,9,10,83
914800,10,10,10,10,9,10,10,10,51
914801,10,10,10,10,10,10,10,10,103
914806,10,10,10,10,10,10,10,10,43
914815,9,8,8,9,9,9,9,9,75
914828,10,10,10,10,10,10,10,10,55
914844,8,8,8,9,9,9,8,8,50
914849,9,8,9,9,9,8,8,8,77
914853,9,8,9,9,9,9,9,9,62
914859,8,8,7,9,7,7,7,7,65
914861,10,10,10,10,10,10,10,10,53
914864,9,9,9,9,9,9,8,9,67
914874,6,7,3,3,1,9,1,1,70
914875,10,10,10,10,10,7,7,7,69
914877,10,10,10,10,10,10,10,10,50
914881,10,10,10,10,10,10,10,10,45
914894,10,10,10,10,10,10,10,10,124
914900,10,10,8,8,7,7,7,8,50
914902,10,10,10,10,10,10,10,10,71
914912,10,10,10,10,10,10,10,10,60
914913,10,10,10,10,10,9,10,9,76
914914,10,10,10,10,10,10,10,10,79
914922,8,8,8,10,9,7,7,8,45
914934,10,10,8,8,7,8,8,8,62
914956,8,8,7,8,8,7,7,8,40
914962,7,9,8,8,8,7,6,8,60
914966,8,7,7,8,8,7,7,8,76
914967,8,8,8,8,8,8,8,8,70
914977,7,7,7,7,7,7,7,7,66
914979,8,8,7,7,8,7,8,7,57
914980,8,7,8,8,8,8,7,8,61
914984,8,8,8,8,8,8,8,8,67
915002,10,10,10,10,10,10,10,10,94
915004,10,10,10,10,10,10,10,10,80
915005,10,10,10,10,10,10,10,10,104
915006,10,10,10,10,10,10,9,9,99
915008,10,10,10,10,10,10,10,10,74
915010,10,10,10,10,10,10,10,10,113
915011,10,10,10,10,10,10,10,10,45
915013,10,10,10,10,10,10,10,10,69
915016,9,10,10,10,10,10,9,10,73
915017,10,10,10,10,10,10,10,10,101
915018,9,10,10,10,10,10,9,10,44
915047,8,8,8,8,9,8,8,8,32
915049,9,8,8,8,8,8,7,8,50
915051,9,9,9,9,9,9,9,9,56
915053,8,8,8,8,8,8,8,8,83
915072,8,8,8,8,8,7,7,8,67
915091,10,10,10,10,10,10,10,10,65
915092,9,10,9,10,9,10,10,10,65
915096,10,10,10,10,10,10,10,10,91
915097,10,10,10,10,10,10,10,10,67
915099,10,10,10,10,10,10,10,10,81
915100,10,10,10,10,10,10,10,10,43
915104,10,10,10,10,10,10,10,10,71
915106,10,10,10,10,10,10,10,10,59
915107,10,10,10,10,10,10,10,10,51
915110,10,10,10,10,10,10,10,10,78
915113,10,10,10,10,10,10,10,10,116
915117,10,10,10,10,10,10,10,10,98
915155,9,8,8,10,8,6,9,8,48
915159,10,10,10,10,9,7,10,10,58
915161,10,10,10,10,10,10,10,10,53
915163,10,10,10,10,10,10,9,10,64
915165,10,10,10,10,10,10,10,10,62
915166,10,10,10,10,10,10,10,10,43
915171,10,10,9,10,7,7,9,9,62
915175,10,10,10,10,10,10,10,10,70
915183,7,7,7,7,7,7,7,7,48
915186,9,9,9,9,9,9,9,9,73
915197,9,9,9,9,9,9,9,9,83
915202,7,7,8,8,8,8,8,8,83
915203,9,9,9,9,9,9,9,9,65
915212,9,9,9,9,9,9,9,9,83
915224,9,9,9,9,9,9,9,9,33
915226,9,9,9,9,9,9,9,9,36
915234,9,9,9,9,9,9,9,9,115
915236,9,9,9,9,9,9,9,9,78
915242,8,9,9,9,9,9,9,9,52
915243,9,9,9,9,9,9,9,9,85
915246,9,9,9,9,9,9,9,9,100
915250,9,9,9,9,9,9,9,9,63
915251,9,9,9,9,9,9,9,9,84
915271,9,9,9,9,9,9,9,9,45
915272,7,7,7,7,7,7,7,7,74
915287,7,8,7,8,8,7,7,7,65
915291,8,8,8,8,8,8,8,8,56
915317,6,6,6,6,6,6,6,6,22
915318,7,7,6,7,7,7,7,7,24
915320,6,6,6,6,6,6,6,6,56
915327,7,7,8,7,7,7,7,7,32
915329,7,7,7,7,7,7,7,7,49
915335,5,5,6,5,6,6,6,6,39
915336,6,7,7,7,6,6,7,7,23
915338,6,7,7,7,7,7,7,7,53
915361,10,10,10,10,10,10,10,10,34
915368,10,10,10,10,8,10,10,10,70
915372,10,10,9,10,10,10,10,10,40
915377,10,10,10,10,10,10,10,10,55
915394,10,10,10,10,10,10,8,10,40
915411,6,6,7,6,6,7,7,7,25
915412,10,10,10,10,10,10,10,10,46
915413,10,10,10,10,10,10,10,10,69
915415,10,10,10,10,10,10,10,10,57
915416,10,10,10,10,10,10,10,10,54
915421,6,7,7,6,7,7,6,7,36
915423,6,7,6,6,7,6,6,7,31
915426,6,6,6,7,6,6,6,6,36
915427,7,6,5,5,5,4,5,5,37
915429,5,6,5,6,7,7,6,6,24
915432,7,7,7,6,8,7,7,7,44
915433,7,7,8,6,6,5,7,7,33
915454,9,10,9,10,8,10,9,8,43
915455,10,10,8,10,10,10,10,10,47
915457,10,10,9,10,9,10,10,8,47
915460,10,8,10,7,9,10,8,7,46
915462,10,10,9,10,8,10,10,6,32
915468,10,10,9,10,10,10,9,9,37
915470,8,9,8,9,7,10,10,8,32
915481,10,10,10,10,8,10,10,10,34
915486,10,10,9,9,9,10,10,9,62
915488,10,10,10,10,10,10,10,10,40
915492,10,10,10,7,7,10,10,9,28
915506,7,6,7,7,7,8,8,8,78
915507,8,8,8,7,8,9,9,9,93
915513,10,9,9,9,9,9,9,8,114
915516,9,8,8,8,9,8,8,8,84
915528,8,8,8,8,8,8,8,8,92
915529,8,8,8,8,8,8,8,8,61
915550,8,7,6,7,6,7,7,6,50
915551,6,7,7,6,7,6,6,7,26
915553,7,6,7,7,6,6,7,6,35
915558,7,7,6,7,7,6,7,6,45
915569,7,6,7,7,6,7,7,6,40
915571,10,10,10,10,10,10,10,10,66
915578,8,7,8,9,8,8,8,8,45
915580,7,6,6,7,7,6,7,6,47
915589,10,10,10,10,10,10,10,10,84
915629,10,10,10,10,10,10,10,10,42
915632,10,10,10,10,10,10,10,10,69
915636,10,10,10,10,10,10,10,10,38
915637,10,10,10,10,10,10,10,10,51
915638,10,10,8,10,10,10,8,10,56
915639,10,10,10,10,10,10,10,10,59
915646,9,10,10,10,10,10,10,10,44
915653,10,10,10,10,10,10,10,10,74
915678,10,10,10,9,10,10,10,10,64
915680,8,8,8,8,7,8,8,9,82
915684,7,7,7,8,7,8,8,8,43
915691,7,8,8,7,7,8,8,8,26
915692,8,8,8,8,8,8,8,8,52
915695,8,8,8,8,8,9,8,8,77
915697,7,7,7,7,7,7,7,7,29
915698,7,7,7,8,7,6,7,6,24
915705,8,8,8,8,8,9,8,8,109
915707,7,8,7,7,7,7,7,7,35
915723,7,7,6,7,7,8,7,6,48
915724,7,5,6,6,6,6,5,5,42
915725,8,6,6,6,6,6,5,5,38
915728,8,6,6,7,7,6,5,5,38
915729,7,6,7,7,6,7,6,5,65
915730,6,6,7,7,6,8,6,6,42
915732,5,6,5,7,6,5,5,4,42
915737,7,6,8,7,6,7,7,7,71
915743,8,6,6,6,6,5,5,5,40
915746,8,8,9,8,8,9,8,9,46
915767,8,8,8,8,8,8,8,8,135
915768,8,8,8,7,7,8,8,8,25
915774,8,8,8,8,8,8,8,8,105
915775,7,7,8,8,7,7,8,8,73
915776,7,7,7,7,7,8,7,7,112
915784,8,8,8,8,8,8,8,8,53
915786,8,8,8,8,8,8,8,9,45
915789,8,8,8,8,7,9,8,8,88
915819,8,9,9,9,9,9,9,8,81
915822,8,8,8,7,7,8,8,8,165
915826,9,9,10,9,9,9,9,9,64
915844,10,10,10,10,10,10,10,10,82
915849,8,8,8,8,8,8,8,8,35
915856,9,10,10,9,9,10,10,9,41
915857,10,10,10,8,10,10,9,9,25
915860,10,10,10,10,10,10,10,10,45
915866,10,10,10,10,10,10,10,10,52
915868,10,10,10,10,10,10,10,10,23
915871,7,7,8,9,9,10,9,9,30
915875,10,10,10,10,10,10,10,10,45
915882,10,10,10,9,9,10,10,10,50
915885,10,10,10,10,10,10,10,10,56
915895,10,10,10,10,10,10,10,10,66
915896,5,4,5,9,10,10,8,10,46
915897,8,7,7,9,10,10,8,10,63
915902,10,10,10,10,10,10,10,10,47
915909,10,10,10,10,10,10,10,10,55
915914,10,10,10,10,10,10,10,10,38
