nquest,TDEBITC,TDEBITD,TDEBITE,TDEBITF,TDEBITG,PFIMM,PFCONS,PFAZ,PFCARTE,PFCC,RATADEB_RES,RATADEB_AIMM,RATADEB_FAM,RATADEB,RATADEB_PROF,PFCOLL,PFNOCOLL
920869,0,0,0,0,0,0,0,0,0,0,,,,,,,
920871,0,0,0,0,0,0,0,0,0,0,,,,,,,
920872,0,0,0,0,0,0,0,0,0,0,,,,,,,
920874,0,0,0,0,0,0,0,0,0,0,,,,,,,
920875,0,0,0,0,0,0,0,0,0,0,,,,,,,
920911,0,0,0,0,0,0,0,0,0,0,,,,,,,
920912,0,0,0,0,0,0,0,0,0,0,,,,,,,
920913,0,0,0,0,0,0,0,0,0,0,,,,,,,
920916,10000,0,0,0,0,0,10000,0,0,500,,,,,,10000,500
920922,0,0,0,0,0,0,0,0,0,0,,,,,,,
920925,0,0,0,0,0,40000,0,0,0,5000,9100,,,9100,,0,45000
920928,0,0,0,0,0,0,0,0,0,0,,,,,,,
920933,0,0,0,0,0,0,0,0,0,0,,,,,,,
920935,0,0,0,0,0,0,0,0,0,0,,,,,,,
920937,0,0,0,0,0,0,0,0,0,0,,,,,,,
920938,0,0,0,0,0,0,0,0,0,0,,,,,,,
920942,0,0,0,0,0,180000,0,0,0,0,9600,,,9600,,180000,0
920946,0,0,0,0,0,0,0,0,0,0,,,,,,,
920948,0,0,0,0,0,0,0,0,0,0,,,,,,,
920949,0,0,0,0,0,0,0,0,0,0,,,,,,,
920951,0,0,0,0,0,0,0,0,0,0,,,,,,,
920953,0,0,0,0,0,0,0,0,0,0,,,,,,,
920955,0,0,0,0,0,0,0,0,0,0,,,,,,,
920956,0,0,0,0,0,0,0,0,0,0,,,,,,,
920960,0,0,0,0,0,0,0,0,0,0,,,,,,,
920981,0,600,0,0,0,0,600,0,0,0,,,600,600,,0,600
920988,0,0,0,0,0,0,0,0,0,0,,,,,,,
921001,0,0,0,0,0,0,0,0,0,0,,,,,,,
921003,0,0,0,0,0,0,0,0,0,0,,,,,,,
921004,0,0,0,0,0,0,0,0,0,0,,,,,,,
921005,12000,0,0,0,0,0,12000,0,0,0,,,5412,5412,,12000,0
921006,0,0,0,0,0,0,0,0,0,0,,,,,,,
921008,0,0,0,0,0,0,0,0,0,0,,,,,,,
921009,0,0,0,0,0,0,0,0,0,2000,,,,,,0,2000
921010,0,0,0,0,0,0,0,0,0,0,,,,,,,
921011,0,0,0,0,0,0,0,0,0,0,,,,,,,
921047,0,0,0,0,0,0,0,0,0,0,,,,,,,
921055,0,0,0,0,0,0,0,0,0,0,,,,,,,
921057,0,0,0,0,0,0,0,0,0,0,,,,,,,
921058,0,0,0,0,0,0,0,0,0,0,,,,,,,
921070,0,0,0,0,0,0,0,0,0,0,,,,,,,
921094,0,0,0,0,0,0,0,0,0,0,,,,,,,
921099,0,0,0,0,0,0,0,0,0,0,,,,,,,
921101,0,0,0,0,0,0,0,0,0,0,,,,,,,
921102,0,0,0,0,0,0,0,0,0,0,,,,,,,
921103,0,0,0,0,0,0,0,0,0,0,,,,,,,
921104,0,0,0,0,0,0,0,0,0,0,,,,,,,
921110,0,0,0,0,0,0,0,0,0,0,,,,,,,
921113,0,0,0,0,0,0,0,0,0,0,,,,,,,
921140,0,0,0,0,0,0,0,0,0,0,,,,,,,
921147,0,0,0,0,0,0,0,0,0,0,,,,,,,
921151,0,0,0,0,0,0,0,0,0,0,,,,,,,
921152,0,0,0,0,0,0,0,0,0,0,,,,,,,
921177,0,0,0,0,0,0,0,0,0,0,,,,,,,
921179,0,0,0,0,0,0,0,0,0,0,,,,,,,
921180,0,0,0,0,0,0,0,0,0,0,,,,,,,
921227,0,0,0,0,0,0,0,0,0,0,,,,,,,
921229,0,0,0,0,0,0,0,0,0,0,,,,,,,
921230,0,0,0,0,0,0,0,0,0,0,,,,,,,
921234,0,0,0,0,0,0,0,0,0,0,,,,,,,
921235,0,0,0,0,0,0,0,0,0,0,,,,,,,
921238,0,0,0,0,0,0,0,0,0,0,,,,,,,
921239,0,0,0,0,0,0,0,0,0,0,,,,,,,
921240,0,0,0,0,0,0,0,0,0,0,,,,,,,
921244,0,0,0,0,0,0,0,0,0,0,,,,,,,
921246,0,0,0,0,0,0,0,0,0,0,,,,,,,
921247,0,0,0,0,0,0,0,0,0,2326.9157816,,,,,,0,2326.9157816
921254,0,0,0,0,0,0,0,0,0,0,,,,,,,
921255,0,0,0,0,0,0,0,0,0,0,,,,,,,
921269,0,0,0,0,0,0,0,0,0,0,,,,,,,
921270,0,0,0,0,0,0,0,0,0,0,,,,,,,
921272,0,0,0,0,0,0,0,0,0,0,,,,,,,
921273,0,0,0,0,0,0,0,0,0,0,,,,,,,
921275,0,0,0,0,0,0,0,3500,0,0,,,,,,,
921277,0,0,0,0,0,0,0,0,0,0,,,,,,,
921278,0,0,0,0,0,0,0,0,0,0,,,,,,,
921279,0,0,0,0,0,0,0,0,0,0,,,,,,,
921281,0,0,0,0,0,0,0,0,0,0,,,,,,,
921291,0,0,0,0,0,0,0,0,0,0,,,,,,,
921299,0,0,0,0,0,0,0,0,0,0,,,,,,,
921316,0,0,0,0,0,0,0,0,0,0,,,,,,,
921319,0,0,0,0,0,0,0,0,0,0,,,,,,,
921320,0,0,0,0,0,0,0,0,0,0,,,,,,,
921321,0,0,0,0,0,0,0,0,0,0,,,,,,,
921322,0,0,0,20000,0,0,20000,0,0,2000,,,4000,4000,,0,22000
921323,0,0,0,0,0,0,0,0,0,0,,,,,,,
921326,0,0,0,0,0,0,0,0,0,0,,,,,,,
921333,0,0,0,0,0,0,0,0,0,0,,,,,,,
921334,0,0,0,0,0,0,0,0,0,0,,,,,,,
921336,0,0,0,0,0,0,0,0,0,0,,,,,,,
921364,0,0,0,0,0,0,0,0,0,0,,,,,,,
921365,0,0,0,0,0,0,0,0,0,0,,,,,,,
921370,0,0,0,5000,0,0,5000,0,0,0,,,3000,3000,,0,5000
921373,0,0,0,0,0,0,0,0,0,0,,,,,,,
921387,2000,0,0,0,0,0,2000,0,0,0,,,1800,1800,,0,2000
921388,0,0,0,0,0,0,0,0,0,0,,,,,,,
921389,0,0,0,0,0,0,0,0,0,0,,,,,,,
921391,0,0,0,0,0,0,0,0,0,0,,,,,,,
921407,0,0,0,0,0,0,0,0,0,0,,,,,,,
921410,0,0,0,0,0,0,0,0,0,0,,,,,,,
921411,0,0,0,0,0,0,0,0,0,0,,,,,,,
921412,0,0,0,0,0,0,0,0,0,0,,,,,,,
921414,0,0,0,0,0,0,0,0,0,0,,,,,,,
921424,0,0,0,0,0,0,0,0,0,0,,,,,,,
921432,0,0,0,0,0,0,0,0,0,0,,,,,,,
921452,0,0,0,0,0,0,0,0,0,0,,,,,,,
921455,0,0,0,0,0,0,0,0,0,0,,,,,,,
921471,0,0,0,0,0,0,0,0,0,0,,,,,,,
921473,0,0,0,0,0,0,0,0,0,0,,,,,,,
921476,0,0,0,0,0,0,0,0,0,0,,,,,,,
921510,0,0,0,0,0,0,0,0,0,0,,,,,,,
921511,0,0,0,0,0,0,0,0,0,0,,,,,,,
921523,0,0,0,0,0,0,0,0,0,0,,,,,,,
921526,0,0,0,0,0,0,0,0,0,0,,,,,,,
921527,0,0,0,0,0,0,0,0,0,0,,,,,,,
921537,0,0,0,0,0,0,0,0,0,0,,,,,,,
921541,0,0,0,0,0,0,0,0,0,0,,,,,,,
921543,0,0,0,0,0,0,0,0,0,0,,,,,,,
921549,0,0,0,0,0,0,0,0,0,0,,,,,,,
921552,0,0,0,0,0,0,0,0,0,0,,,,,,,
921554,0,0,0,0,0,0,0,0,0,0,,,,,,,
921560,0,0,0,0,0,0,0,0,0,0,,,,,,,
921561,0,0,0,0,0,0,0,0,0,0,,,,,,,
921569,0,0,0,0,0,0,0,0,0,0,,,,,,,
921594,0,0,0,0,0,0,0,0,0,0,,,,,,,
921595,0,0,0,0,0,0,0,0,0,0,,,,,,,
921596,0,0,0,0,0,0,0,0,0,0,,,,,,,
921603,0,0,0,0,0,0,0,0,0,0,,,,,,,
921623,0,0,0,0,0,80000,0,0,0,0,5200,,,5200,,80000,0
921636,0,0,0,0,0,0,0,0,1000,0,,,,,,0,1000
921639,0,0,0,0,0,0,0,0,0,0,,,,,,,
921646,0,0,0,0,0,0,0,0,0,0,,,,,,,
921657,0,0,0,0,0,0,0,0,0,0,,,,,,,
921666,0,0,0,0,0,0,0,0,0,0,,,,,,,
921668,0,0,0,0,0,0,0,0,0,0,,,,,,,
921671,0,0,0,0,0,0,0,0,0,0,,,,,,,
921676,0,0,0,0,0,0,0,0,0,0,,,,,,,
921679,0,0,0,0,0,0,0,0,0,0,,,,,,,
921680,0,0,0,0,0,78000,0,0,0,0,4000,,,4000,,78000,0
921681,0,0,0,0,0,0,0,0,0,0,,,,,,,
921687,0,0,0,0,0,0,0,0,0,0,,,,,,,
921691,0,0,0,0,0,0,0,0,0,0,,,,,,,
921694,0,0,0,0,0,0,0,0,0,0,,,,,,,
921701,0,0,0,0,0,60000,0,0,0,0,6000,,,6000,,60000,0
921704,0,0,0,0,0,65000,0,0,0,0,6800,,,6800,,65000,0
921717,0,0,0,0,0,40000,0,0,0,0,5600,,,5600,,40000,0
921718,0,0,0,0,0,0,0,0,0,0,,,,,,,
921721,0,0,0,0,0,0,0,0,0,0,,,,,,,
921723,0,0,0,0,0,0,0,0,0,0,,,,,,,
921728,0,0,0,0,0,0,0,0,0,0,,,,,,,
921730,0,0,0,0,0,0,0,0,0,0,,,,,,,
921733,0,0,0,0,0,0,0,0,0,0,,,,,,,
921737,0,0,0,0,0,0,0,0,0,0,,,,,,,
921740,0,0,0,0,0,0,0,0,0,0,,,,,,,
921742,0,0,0,0,0,0,0,0,0,0,,,,,,,
921743,0,0,0,0,0,0,0,0,0,0,,,,,,,
921750,0,0,0,0,0,0,0,0,0,0,,,,,,,
921752,0,0,0,0,0,0,0,0,0,0,,,,,,,
921755,0,0,0,0,0,0,0,0,0,0,,,,,,,
921758,0,0,0,0,0,0,0,0,0,0,,,,,,,
921761,0,0,0,0,0,0,0,0,0,0,,,,,,,
921766,0,0,0,0,0,0,0,0,0,0,,,,,,,
921773,0,0,0,0,0,0,0,0,0,0,,,,,,,
921777,0,0,0,0,0,120000,0,0,0,0,12000,,,12000,,120000,0
921780,0,0,0,0,0,0,0,0,0,0,,,,,,,
921784,0,0,0,0,0,0,0,0,0,0,,,,,,,
921785,0,0,0,0,0,0,0,0,0,0,,,,,,,
921789,0,0,0,0,0,0,0,0,0,0,,,,,,,
921792,0,0,0,0,0,0,0,0,0,0,,,,,,,
921800,0,0,0,0,0,0,0,0,0,0,,,,,,,
921804,0,0,0,0,0,0,0,0,0,0,,,,,,,
921805,0,0,0,0,0,0,0,0,0,0,,,,,,,
921806,0,0,0,0,0,0,0,0,0,0,,,,,,,
921807,0,0,0,0,0,0,0,0,0,0,,,,,,,
921809,0,0,0,0,0,0,0,0,0,0,,,,,,,
921810,0,0,0,0,0,0,0,0,0,0,,,,,,,
921817,0,0,0,0,0,0,0,0,0,0,,,,,,,
921827,0,0,0,0,0,0,0,0,0,0,,,,,,,
921828,0,0,0,0,0,0,0,0,0,0,,,,,,,
921830,0,0,0,0,0,0,0,0,0,0,,,,,,,
921834,0,0,0,0,0,0,0,0,0,0,,,,,,,
921837,0,0,0,0,0,0,0,0,0,0,,,,,,,
921840,0,0,0,0,0,0,0,0,0,0,,,,,,,
921851,0,0,0,0,0,0,0,0,0,0,,,,,,,
921860,0,0,0,9000,0,0,9000,0,0,0,,,3240,3240,,0,9000
921862,0,0,0,0,0,0,0,0,0,0,,,,,,,
921863,0,0,0,0,0,0,0,0,0,0,,,,,,,
921865,0,0,0,0,0,10000,0,0,0,0,1100,,,1100,,10000,0
921869,0,0,0,0,0,0,0,0,0,0,,,,,,,
921871,0,0,0,0,0,0,0,0,0,0,,,,,,,
921872,0,0,0,0,0,0,0,0,0,0,,,,,,,
921881,0,0,0,0,0,0,0,0,0,0,,,,,,,
921882,0,0,0,25990,0,0,25990,0,0,0,,,6000,6000,,0,25990
921885,0,0,0,0,0,0,0,0,0,0,,,,,,,
921886,0,0,0,0,0,0,0,0,0,0,,,,,,,
921887,0,0,0,0,0,0,0,0,0,0,,,,,,,
921897,0,0,0,0,0,0,0,0,0,0,,,,,,,
921904,3000,0,0,0,0,0,3000,0,0,0,,,3000,3000,,3000,0
921905,0,300,0,0,0,0,300,0,0,0,,,600,600,,300,0
921910,0,0,0,0,0,0,0,0,0,0,,,,,,,
921912,0,0,0,0,0,0,0,0,0,0,,,,,,,
921914,0,0,0,0,0,0,0,0,0,0,,,,,,,
921917,0,0,0,0,0,0,0,3000,0,1786.6310807,,,,,,0,1786.6310807
921922,0,0,0,0,0,0,0,0,0,0,,,,,,,
921926,0,0,0,0,0,0,0,0,0,0,,,,,,,
921928,0,0,0,0,0,0,0,0,0,0,,,,,,,
921929,0,0,0,0,0,0,0,0,0,0,,,,,,,
921935,0,0,0,0,0,0,0,0,0,0,,,,,,,
921939,0,0,0,0,0,0,0,0,0,0,,,,,,,
921955,0,0,0,0,0,0,0,0,0,0,,,,,,,
921960,0,0,0,0,0,0,0,0,0,0,,,,,,,
921969,0,0,0,0,0,0,0,0,0,0,,,,,,,
921978,0,0,0,0,0,0,0,0,0,0,,,,,,,
921985,0,0,0,0,0,0,0,0,0,0,,,,,,,
921987,0,0,0,0,0,82000,0,0,0,0,5700,,,5700,,82000,0
921990,0,0,0,0,0,0,0,0,0,0,,,,,,,
922007,0,0,0,0,0,0,0,0,0,0,,,,,,,
922022,0,0,0,0,0,0,0,0,0,0,,,,,,,
922112,0,0,0,0,0,0,0,0,0,0,,,,,,,
922117,0,0,0,0,0,0,0,0,0,0,,,,,,,
922122,0,0,0,0,0,0,0,0,0,0,,,,,,,
922125,0,0,0,0,0,0,0,0,0,0,,,,,,,
922126,0,0,0,0,0,0,0,0,0,0,,,,,,,
922128,0,0,0,0,0,0,0,0,0,0,,,,,,,
922157,9000,2200,0,0,0,0,11200,0,0,0,,,2950,2950,,9000,2200
922159,0,0,0,0,0,0,0,0,0,0,,,,,,,
922162,0,0,0,0,0,0,0,0,0,0,,,,,,,
922164,0,0,0,0,0,0,0,0,0,0,,,,,,,
922167,0,0,0,0,0,0,0,0,0,0,,,,,,,
922181,7600,2000,0,0,0,0,9600,0,0,0,,,3110,3110,,0,9600
922185,0,0,0,0,0,0,0,0,0,0,,,,,,,
922191,0,0,0,0,0,0,0,0,0,0,,,,,,,
922198,0,0,0,0,0,0,0,0,0,0,,,,,,,
922204,0,0,0,10000,0,0,10000,0,0,0,,,12000,12000,,10000,0
922208,1500,1000,0,0,0,0,2500,0,0,0,,,4000,4000,,0,2500
922210,0,0,0,0,0,0,0,0,0,0,,,,,,,
922235,0,0,0,0,0,0,0,0,0,0,,,,,,,
922237,0,1200,0,0,0,0,1200,0,0,0,,,1400,1400,,0,1200
922240,0,0,0,0,0,0,0,55000,0,0,,,,5000,5000,35000,0
922247,0,0,0,0,0,0,0,0,0,0,,,,,,,
922248,0,0,0,0,0,0,0,0,0,0,,,,,,,
922255,0,0,0,0,0,0,0,0,0,0,,,,,,,
922256,0,0,0,0,0,0,0,0,0,0,,,,,,,
922257,0,0,0,0,0,0,0,0,0,0,,,,,,,
922258,0,0,0,0,0,0,0,0,0,0,,,,,,,
922265,0,0,0,0,0,0,0,0,0,0,,,,,,,
922267,0,0,0,0,0,0,0,0,0,0,,,,,,,
922277,0,0,0,0,0,0,0,0,0,0,,,,,,,
922278,0,0,0,0,0,0,0,0,0,0,,,,,,,
922280,0,0,0,0,0,0,0,0,0,0,,,,,,,
922281,0,0,0,0,0,0,0,0,0,0,,,,,,,
922283,0,0,0,0,0,0,0,0,0,0,,,,,,,
922285,0,0,0,0,0,0,0,0,0,0,,,,,,,
922287,0,0,0,0,0,0,0,0,0,0,,,,,,,
922288,0,0,0,0,0,0,0,0,0,0,,,,,,,
922290,0,0,0,0,0,0,0,0,0,0,,,,,,,
922291,0,0,0,0,0,0,0,0,0,0,,,,,,,
922293,0,0,0,0,0,0,0,0,0,0,,,,,,,
922296,0,0,0,0,0,0,0,0,0,0,,,,,,,
922298,0,0,0,0,0,0,0,0,0,0,,,,,,,
922299,0,0,0,0,0,0,0,0,0,0,,,,,,,
922304,0,0,0,0,0,0,0,0,0,0,,,,,,,
922306,0,0,0,0,0,0,0,0,0,0,,,,,,,
922311,0,0,0,0,0,0,0,0,0,0,,,,,,,
922336,0,0,0,0,0,0,0,0,0,0,,,,,,,
922338,0,0,0,0,0,0,0,0,0,0,,,,,,,
922343,0,0,0,0,0,0,0,0,0,0,,,,,,,
922344,0,0,0,0,0,0,0,0,0,0,,,,,,,
922348,0,0,0,0,0,0,0,0,0,0,,,,,,,
922350,0,0,0,0,0,0,0,0,0,0,,,,,,,
922352,0,0,0,0,0,0,0,0,0,0,,,,,,,
922353,0,0,0,0,0,0,0,0,0,0,,,,,,,
922354,0,0,0,0,0,0,0,0,0,0,,,,,,,
922357,0,0,0,0,0,0,0,0,0,0,,,,,,,
922363,0,0,0,0,0,0,0,0,0,0,,,,,,,
922367,0,0,0,0,0,0,0,0,0,0,,,,,,,
922371,0,0,0,0,0,80000,0,0,0,0,500,,,500,,80000,0
922373,0,0,0,0,0,0,0,0,0,0,,,,,,,
922376,0,0,0,0,0,0,0,0,0,0,,,,,,,
922378,0,0,0,0,0,0,0,0,0,0,,,,,,,
922380,0,0,0,0,0,0,0,0,0,0,,,,,,,
922385,0,0,0,0,0,0,0,0,0,0,,,,,,,
922386,0,0,0,0,0,0,0,0,0,0,,,,,,,
922393,0,0,0,0,0,0,0,0,0,0,,,,,,,
922406,0,0,0,0,0,0,0,0,0,0,,,,,,,
922412,0,0,0,0,0,0,0,0,0,0,,,,,,,
922415,0,0,0,0,0,0,0,0,0,0,,,,,,,
922416,0,0,0,0,0,0,0,0,0,0,,,,,,,
922418,0,0,0,0,0,0,0,0,0,0,,,,,,,
922428,0,0,0,0,0,0,0,0,0,0,,,,,,,
922429,0,0,0,0,0,0,0,0,0,0,,,,,,,
922432,0,0,0,0,0,0,0,0,0,0,,,,,,,
922434,0,0,0,0,0,0,0,0,0,0,,,,,,,
922435,0,0,0,0,0,0,0,0,0,0,,,,,,,
922440,0,0,0,0,0,0,0,0,0,0,,,,,,,
922449,0,0,0,0,0,0,0,0,0,0,,,,,,,
922450,0,0,0,0,0,0,0,0,0,0,,,,,,,
922475,0,0,0,0,0,0,0,0,0,0,,,,,,,
922476,0,0,0,0,0,0,0,0,0,0,,,,,,,
922477,0,0,0,0,0,0,0,0,0,0,,,,,,,
922478,0,0,0,0,0,0,0,0,0,0,,,,,,,
922480,0,0,0,0,0,0,0,0,0,6000,,,,,,0,6000
922481,0,0,0,0,0,0,0,0,0,0,,,,,,,
922486,0,0,0,0,0,0,0,0,0,0,,,,,,,
922487,0,0,0,0,0,0,0,0,0,0,,,,,,,
922493,0,0,0,0,0,0,0,0,0,0,,,,,,,
922496,0,0,0,0,0,0,0,0,0,0,,,,,,,
922504,0,0,0,0,0,37000,0,0,0,0,2400,,,2400,,37000,0
922506,0,0,0,0,0,0,0,0,0,0,,,,,,,
922508,0,0,0,0,0,82000,0,0,0,0,,3000,,3000,,82000,0
922516,0,0,0,0,0,0,0,16000,0,0,,,,,,,
922517,0,0,0,0,0,0,0,0,0,0,,,,,,,
922521,0,0,0,0,0,0,0,0,0,0,,,,,,,
922524,0,0,0,0,0,0,0,0,0,0,,,,,,,
922527,0,0,0,0,0,0,0,0,0,0,,,,,,,
922535,0,0,0,0,0,0,0,0,0,0,,,,,,,
922536,0,0,0,0,0,0,0,0,0,0,,,,,,,
922537,0,0,0,0,0,0,0,0,0,0,,,,,,,
922563,0,136,0,0,0,0,136,0,0,0,,,408,408,,136,0
922564,0,0,0,0,0,0,0,0,0,0,,,,,,,
922565,0,0,0,0,0,0,0,0,0,0,,,,,,,
922566,0,0,0,0,0,0,0,0,0,0,,,,,,,
922567,0,0,0,0,0,0,0,0,0,0,,,,,,,
922568,0,0,0,0,0,0,0,0,0,0,,,,,,,
922569,0,0,0,0,0,0,0,0,0,0,,,,,,,
922572,0,0,0,0,0,0,0,0,0,0,,,,,,,
922578,0,0,0,0,0,0,0,0,0,0,,,,,,,
922581,0,0,0,0,0,0,0,0,0,0,,,,,,,
922588,0,0,0,0,0,0,0,0,0,0,,,,,,,
922589,0,0,0,0,0,0,0,0,0,0,,,,,,,
922616,0,0,0,0,0,0,0,0,0,0,,,,,,,
922617,0,0,0,0,0,0,0,0,0,0,,,,,,,
922622,0,0,0,0,0,0,0,0,0,0,,,,,,,
922624,0,0,0,0,0,0,0,0,0,0,,,,,,,
922628,4200,0,0,0,0,0,4200,0,0,2045.6915223,,,2000,2000,,0,6245.6915223
922629,0,0,0,0,0,0,0,0,0,0,,,,,,,
922635,0,0,0,0,0,0,0,0,0,0,,,,,,,
922636,0,0,0,0,0,0,0,0,0,0,,,,,,,
922638,0,0,0,0,0,0,0,0,0,0,,,,,,,
922640,0,0,0,0,0,0,0,0,0,0,,,,,,,
922646,0,0,0,0,0,0,0,0,0,0,,,,,,,
922648,0,0,0,0,0,0,0,0,0,0,,,,,,,
922651,0,0,0,0,0,0,0,0,0,0,,,,,,,
922657,0,0,0,0,0,0,0,0,0,0,,,,,,,
922661,0,0,0,0,0,0,0,0,0,0,,,,,,,
922671,0,0,0,0,0,0,0,0,0,0,,,,,,,
922672,0,0,0,0,0,0,0,0,0,0,,,,,,,
922677,0,0,0,0,0,0,0,0,0,0,,,,,,,
922681,0,0,0,0,0,0,0,0,0,0,,,,,,,
922692,0,0,0,0,0,0,0,0,0,0,,,,,,,
922706,0,0,0,0,0,0,0,0,0,0,,,,,,,
922708,0,0,0,0,0,0,0,0,0,0,,,,,,,
922711,0,0,0,0,0,0,0,0,0,0,,,,,,,
922714,0,0,0,0,0,0,0,0,0,0,,,,,,,
922719,0,0,0,0,0,0,0,0,0,0,,,,,,,
922723,0,0,0,0,0,0,0,0,0,0,,,,,,,
922724,0,0,0,0,0,0,0,0,0,1805.2964676,,,,,,0,1805.2964676
922725,0,0,0,0,0,0,0,0,0,0,,,,,,,
922726,0,0,0,0,0,0,0,0,0,0,,,,,,,
922752,0,0,0,0,0,0,0,0,0,0,,,,,,,
922757,0,0,0,0,0,0,0,0,0,0,,,,,,,
922758,0,0,0,0,0,0,0,0,0,0,,,,,,,
922761,0,0,0,0,0,0,0,0,0,0,,,,,,,
922763,0,0,0,0,0,0,0,0,0,0,,,,,,,
922769,0,0,0,0,0,0,0,0,0,0,,,,,,,
922781,0,0,0,0,0,0,0,0,0,0,,,,,,,
922796,0,0,0,0,0,0,0,0,0,0,,,,,,,
922800,0,0,0,0,0,0,0,0,0,0,,,,,,,
922803,0,0,0,0,0,0,0,0,0,0,,,,,,,
922805,0,0,0,0,0,0,0,0,0,0,,,,,,,
922814,0,0,0,0,0,0,0,0,0,0,,,,,,,
922816,0,0,0,0,0,0,0,0,0,0,,,,,,,
922821,0,0,0,0,0,0,0,0,0,0,,,,,,,
922845,0,0,0,0,0,0,0,0,0,0,,,,,,,
922846,0,1180,0,0,0,0,1180,0,0,0,,,1020,1020,,0,1180
922849,0,0,0,0,0,0,0,0,0,0,,,,,,,
922852,0,0,0,0,0,0,0,0,0,0,,,,,,,
922866,0,0,0,0,0,0,0,0,0,0,,,,,,,
922872,0,0,0,0,0,0,0,0,0,0,,,,,,,
922873,0,0,0,0,0,0,0,0,0,0,,,,,,,
922875,0,0,0,0,0,0,0,0,0,0,,,,,,,
922888,0,0,0,0,0,0,0,0,0,0,,,,,,,
922891,0,0,0,0,0,0,0,0,0,0,,,,,,,
922892,0,0,0,0,0,0,0,0,0,0,,,,,,,
922894,0,0,0,0,0,0,0,0,0,0,,,,,,,
922898,0,0,0,0,0,0,0,0,0,0,,,,,,,
922903,0,0,0,0,0,0,0,0,0,0,,,,,,,
922905,0,0,0,0,0,0,0,0,0,0,,,,,,,
922935,0,0,0,0,0,0,0,0,0,0,,,,,,,
922941,0,0,0,0,0,0,0,0,0,0,,,,,,,
922981,0,0,0,0,0,15000,0,0,0,0,6900,,,6900,,15000,0
922985,0,0,0,8068,0,0,8068,0,0,0,,,1932,1932,,0,8068
922987,0,0,0,0,0,0,0,0,0,0,,,,,,,
922994,0,0,0,0,0,0,0,0,0,0,,,,,,,
922998,0,0,0,0,0,0,0,0,0,0,,,,,,,
922999,0,0,0,0,0,0,0,0,0,0,,,,,,,
923002,0,0,0,0,0,6500,0,0,0,0,1850,,,1850,,0,6500
923012,22000,0,0,0,0,0,22000,7000,0,5000,,,8000,15200,7200,7000,27000
923033,0,0,0,0,0,0,0,0,0,0,,,,,,,
923034,0,0,0,0,0,0,0,0,0,0,,,,,,,
923041,0,0,0,0,0,0,0,0,0,0,,,,,,,
923076,0,0,0,0,0,0,0,0,0,0,,,,,,,
923079,0,0,0,0,0,0,0,0,0,0,,,,,,,
923081,0,0,0,0,0,0,0,0,0,0,,,,,,,
923082,10800,0,0,0,0,0,10800,0,0,0,,,3600,3600,,10800,0
923083,0,0,0,0,0,0,0,0,0,0,,,,,,,
923084,0,0,0,0,0,0,0,0,0,0,,,,,,,
923085,0,0,0,0,0,0,0,0,1360.7165139,0,,,,,,0,1360.7165139
923123,0,0,0,0,0,0,0,0,0,0,,,,,,,
923124,0,0,0,0,0,0,0,0,0,0,,,,,,,
923126,0,0,0,0,0,0,0,0,0,0,,,,,,,
923127,0,0,0,0,0,0,0,0,0,0,,,,,,,
923129,9000,0,0,0,0,0,9000,0,0,0,,,4500,4500,,9000,0
923130,0,0,0,0,0,0,0,0,0,0,,,,,,,
923131,11380,0,0,0,0,0,11380,0,0,0,,,2820,2820,,11380,0
923138,0,0,0,0,0,0,0,0,0,0,,,,,,,
923166,0,0,0,0,0,0,0,0,0,0,,,,,,,
923167,0,0,0,0,0,0,0,0,0,0,,,,,,,
923168,0,0,0,0,0,0,0,0,0,0,,,,,,,
923172,0,0,0,0,0,0,0,0,0,0,,,,,,,
923174,0,0,0,0,0,0,0,0,0,0,,,,,,,
923180,0,0,0,0,0,0,0,0,0,0,,,,,,,
923188,0,0,0,0,0,0,0,0,0,0,,,,,,,
923190,0,0,0,0,0,0,0,0,0,0,,,,,,,
923196,0,0,0,0,0,0,0,0,0,0,,,,,,,
923203,0,0,0,0,0,0,0,0,600,0,,,,,,0,600
923204,0,0,0,0,0,0,0,0,1181.6903143,0,,,,,,0,1181.6903143
923209,0,0,0,0,0,0,0,0,0,2212.4705634,,,,,,0,2212.4705634
923211,0,0,0,0,0,0,0,0,0,0,,,,,,,
923212,0,0,0,0,0,0,0,0,0,0,,,,,,,
923213,0,0,0,0,0,0,0,0,0,0,,,,,,,
923217,0,0,0,0,0,0,0,0,0,0,,,,,,,
923219,0,0,0,0,0,0,0,0,0,0,,,,,,,
923220,0,0,0,0,0,0,0,0,0,0,,,,,,,
923221,0,0,0,0,0,0,0,0,0,0,,,,,,,
923222,0,0,0,0,0,0,0,0,0,0,,,,,,,
923225,0,0,0,0,0,0,0,0,0,0,,,,,,,
923226,0,0,0,0,0,0,0,0,0,0,,,,,,,
923227,0,0,0,0,0,0,0,0,0,0,,,,,,,
923229,0,0,0,0,0,0,0,0,0,0,,,,,,,
923258,0,0,0,0,0,0,0,0,0,0,,,,,,,
923261,0,0,0,0,0,0,0,0,0,0,,,,,,,
923266,0,0,0,0,0,0,0,0,0,0,,,,,,,
923284,0,0,0,0,0,0,0,0,0,0,,,,,,,
923289,0,0,0,0,0,0,0,0,0,0,,,,,,,
923299,0,0,0,0,0,0,0,0,1291.4138688,1717.6194114,,,,,,0,3009.0332802
923304,0,0,0,0,0,0,0,0,0,0,,,,,,,
