nquest,nord,intper,attivp,partime,contratt,tuttanno,mesilav,attest,dimaz,oretot,pstra,orestra,b1bonus,ylm,integ,ylnm,contaz_1,contaz_2,contaz_3
910985,3,1,1,1,1,1,12,1,1,40,2,,2,15600,2,0,2,2,2
910994,2,2,1,1,1,1,12,1,4,20,2,,2,9100,2,0,2,2,2
910997,1,1,1,1,1,1,12,1,7,40,2,,2,19500,1,1269.6,2,2,2
910999,2,2,1,1,1,1,12,1,3,40,2,,2,25200,2,0,2,2,2
911004,1,1,1,1,1,1,12,1,5,40,2,,2,19500,2,0,2,2,2
911004,2,2,1,1,1,1,12,1,4,40,2,,2,18200,2,0,2,2,2
911044,1,1,1,1,1,1,12,1,8,42,1,5,2,22000,2,0,2,2,2
911044,2,1,1,1,1,1,12,1,8,35,2,,2,18000,2,0,2,2,2
911047,1,1,1,2,2,1,12,1,1,25,2,,2,11000,2,0,2,2,2
911047,2,1,1,1,1,1,12,1,7,45,2,,2,21000,1,2269.6,2,2,1
911067,1,1,2,1,1,1,12,1,1,60,2,,2,17000,2,0,2,2,2
911078,3,1,1,1,1,2,9,1,2,35,2,,2,12000,2,0,2,2,2
911083,1,1,1,1,1,1,12,1,8,35,2,,2,14000,2,0,1,2,2
911083,2,1,1,1,1,1,12,1,8,35,2,,2,18000,2,0,1,2,2
911087,1,1,1,2,1,1,12,1,4,25,2,,1,14000,2,0,2,2,2
911087,2,1,1,2,2,1,12,1,2,24,1,2,2,13000,2,0,2,2,2
911087,4,1,1,1,1,1,12,1,1,35,2,,2,13000,2,0,2,2,2
911093,1,1,1,1,1,1,12,1,3,36,2,,2,24000,2,0,2,2,2
911122,1,1,1,1,1,1,12,1,8,30,1,3,2,23000,2,0,2,2,2
911122,2,1,1,1,1,1,12,1,7,42,2,,2,15000,2,0,2,2,2
911125,1,1,1,1,1,2,9,1,7,30,2,,2,8100,2,0,2,2,2
911175,1,1,1,2,1,1,12,1,6,32,2,,1,18200,2,0,2,2,2
911175,2,1,1,1,1,1,12,1,4,40,1,6,2,18500,2,0,2,2,2
911178,1,1,1,1,1,1,12,1,1,40,1,4,2,18000,2,0,2,2,2
911205,1,1,1,2,1,1,12,1,4,20,2,,2,3900,2,0,2,2,2
911205,2,2,1,1,1,1,12,1,2,42,2,,2,14000,2,0,2,2,2
911211,1,1,1,1,1,1,12,1,8,32,2,,2,12142,2,0,2,2,2
911211,3,1,1,1,1,1,12,1,1,42,2,,2,10400,2,0,2,2,2
911219,1,1,1,1,1,1,12,1,4,40,2,,2,18000,2,0,2,2,2
911219,2,1,1,1,1,1,12,1,1,42,2,,2,13000,2,0,2,2,2
911233,1,1,1,1,2,1,12,1,1,40,2,,2,14000,2,0,2,2,2
911248,1,1,1,1,1,1,12,1,8,40,2,,2,22500,2,0,2,2,2
911248,2,1,1,1,1,1,12,1,4,40,2,,2,13000,2,0,2,2,2
911268,1,1,1,1,1,1,12,1,4,40,2,,2,18000,2,0,2,2,2
911327,1,1,1,1,1,1,12,1,3,40,2,,2,18000,2,0,2,2,2
911332,2,1,1,1,1,1,12,1,8,60,2,,2,45000,2,0,2,2,2
911351,1,1,2,1,1,1,12,1,8,30,1,3,2,20000,2,0,2,2,2
911366,2,1,1,1,1,1,12,1,1,48,2,,2,10400,2,0,2,2,2
911371,1,1,1,1,1,1,12,1,2,40,2,,2,22000,1,1000,2,2,2
911382,3,1,1,1,1,1,12,1,3,40,2,,2,17000,2,0,2,2,2
911385,1,1,1,1,1,1,12,1,2,40,2,,2,17000,2,0,2,2,2
911394,1,1,1,1,1,1,12,1,2,30,2,,1,18000,2,0,2,2,2
911418,1,1,1,1,1,1,12,1,4,40,2,,2,18000,2,0,2,2,2
911419,1,1,1,1,1,1,12,1,4,40,2,,2,12000,2,0,2,2,2
911425,2,2,1,1,1,2,8,1,8,24,2,,1,12800,2,0,2,2,2
911426,1,1,1,2,2,2,1,1,3,20,2,,2,600,2,0,2,2,2
911428,2,2,1,1,2,2,5,1,3,25,2,,2,4000,2,0,2,2,2
911445,1,1,1,1,1,1,12,1,2,50,1,10,2,27600,2,0,2,2,2
911448,1,1,1,1,1,2,10,1,2,40,2,,2,20000,2,0,2,2,2
911448,2,1,1,1,1,1,12,1,8,40,2,,2,21000,2,0,2,2,2
911547,1,1,1,1,1,1,12,1,8,36,1,8,1,20000,1,100,2,2,2
911547,2,1,1,1,1,1,12,1,7,36,1,2,2,15600,2,0,2,1,2
911570,3,1,1,1,1,1,12,1,2,40,2,,2,17000,2,0,2,2,2
911579,1,1,1,1,1,1,12,1,2,40,2,,2,20000,2,0,2,2,2
911579,2,2,1,1,1,1,12,1,2,40,2,,2,18000,2,0,2,2,2
911607,1,1,1,1,2,2,6,2,7,60,2,,2,45000,2,0,2,2,2
911607,3,1,1,1,1,1,12,1,2,60,2,,2,23000,2,0,2,2,2
911608,2,1,1,2,1,1,12,1,1,25,2,,2,10000,2,0,2,2,2
911609,2,1,1,1,1,1,12,1,5,25,2,,2,19500,2,0,2,2,2
911621,1,1,1,1,1,1,12,1,4,40,2,,2,23000,2,0,2,2,2
911631,1,1,1,1,1,1,12,1,2,40,2,,2,17000,2,0,2,2,2
911652,1,1,1,1,1,1,12,1,2,40,2,,2,17000,2,0,2,2,2
911652,2,1,1,1,1,1,12,1,8,36,2,,2,18000,2,0,2,2,2
911681,1,1,1,1,1,1,12,1,4,39,1,5,2,19200,2,0,2,2,2
911681,2,1,1,1,2,2,6,1,4,39,2,,2,7800,2,0,2,2,2
911689,1,1,1,1,1,1,12,1,7,42,2,,2,16000,2,0,2,2,2
911706,1,1,1,1,1,1,12,1,1,40,2,,2,15000,2,0,2,2,2
911706,2,1,1,1,1,1,12,1,4,40,2,,2,17000,2,0,2,2,2
911727,1,1,1,1,1,1,12,1,3,36,1,0,2,16500,2,0,2,2,2
911729,1,1,1,1,1,1,12,1,8,40,1,0,2,20000,2,0,2,2,2
911743,1,1,1,1,2,1,12,1,1,40,2,,2,16000,2,0,2,2,2
911758,1,1,1,2,1,2,10,1,2,24,2,,2,10000,2,0,2,2,2
911758,1,1,2,2,2,3,,1,1,4,2,,2,2000,2,0,2,2,2
911795,1,1,1,1,1,1,12,1,2,40,2,,2,18000,2,0,2,2,2
911824,1,1,1,1,1,1,12,1,3,40,2,,2,20000,2,0,2,2,2
911851,1,1,1,1,1,1,12,1,1,40,2,,2,18000,2,0,2,2,2
911854,1,1,1,2,2,2,7,1,2,20,2,,2,6000,2,0,2,2,2
911854,1,1,2,2,2,2,1,1,1,40,2,,2,800,2,0,2,2,2
911871,2,1,1,1,1,1,12,1,3,28,2,,2,19000,2,0,2,2,2
911871,3,1,1,1,2,1,12,1,2,40,2,,2,10800,2,0,2,2,2
911886,2,2,1,1,1,1,12,1,5,40,2,,2,17550,2,0,2,2,2
911889,1,1,1,1,1,1,12,1,2,40,1,2,2,24000,2,0,2,2,2
911898,1,1,1,1,1,1,12,1,1,40,2,,2,16000,2,0,2,2,2
911900,1,1,1,1,1,1,12,1,1,40,2,,2,15000,2,0,2,2,2
911901,1,1,1,1,1,1,12,1,6,40,2,,2,10000,2,0,2,2,2
911901,2,2,1,1,1,1,12,1,7,24,2,,2,9000,2,0,2,2,2
911911,3,1,1,1,1,1,12,1,2,40,2,,2,14000,2,0,2,1,2
911911,5,1,1,1,2,1,12,1,4,40,1,2,2,14000,2,0,2,1,2
911917,3,1,1,1,1,1,12,1,5,40,2,,2,18000,2,0,2,2,2
911919,2,2,1,1,1,1,12,1,8,40,2,,2,50000,2,0,2,2,2
911923,2,2,1,2,1,1,12,1,7,20,2,,2,7800,2,0,2,2,2
911926,2,1,1,1,2,1,12,1,1,24,2,,2,9000,2,0,2,2,2
911926,3,1,1,1,2,1,12,1,2,40,2,,2,14000,2,0,2,2,2
911932,1,1,1,1,2,1,12,1,4,40,1,3,2,18200,2,0,2,2,2
911932,2,2,1,1,2,2,2,1,4,40,2,,2,2800,2,0,2,2,2
911937,1,1,1,1,1,1,12,1,5,40,1,5,2,25000,2,0,2,2,2
911937,2,1,1,1,1,1,12,1,8,32,2,,2,17000,2,0,2,2,2
911938,1,1,1,1,1,1,12,1,6,38,2,,1,26000,1,1700,2,2,2
911938,2,2,1,1,1,1,12,1,5,38,2,,2,16000,2,0,2,2,2
911956,3,1,1,1,2,1,12,1,7,40,1,5,2,19500,2,0,2,2,2
911962,2,1,1,1,1,1,12,1,2,40,2,,1,40000,1,1200,2,2,2
911976,1,1,1,2,2,2,4,1,1,20,2,,2,1850,2,0,2,2,2
911976,1,1,2,2,2,2,6,1,5,2,2,,2,1880,2,0,2,2,2
911976,2,2,1,1,1,1,12,1,5,38,1,5,1,18000,2,0,2,2,2
911977,1,1,1,2,2,3,,1,4,3,2,,2,2000,2,0,2,2,2
911977,2,1,1,1,1,1,12,1,6,40,1,4,2,20800,1,120,2,2,2
911983,1,1,1,2,1,2,10,1,7,35,2,,2,13000,1,250,2,2,1
912001,3,1,1,2,3,3,,1,3,15,2,,2,5000,2,0,2,2,2
912017,1,1,1,1,1,1,12,1,4,40,1,4,1,19000,2,0,2,2,2
912020,1,1,1,1,1,1,12,1,5,43,1,3,2,18000,1,1800,2,2,2
912020,2,1,1,2,3,1,12,1,4,30,2,,2,8000,2,0,2,2,2
912022,1,1,1,1,1,1,12,1,6,45,1,5,1,28000,1,2000,2,2,2
912051,1,1,1,1,1,1,12,1,7,40,2,,1,36000,2,0,2,2,2
912051,2,2,1,1,1,1,12,1,8,24,2,,2,21500,2,0,2,2,2
912054,1,1,1,1,1,1,12,1,8,36,1,4,1,25000,1,600,1,2,2
912054,2,1,1,1,1,1,12,1,8,40,2,,1,20000,1,1100,2,2,2
912087,2,1,1,2,1,1,12,1,2,15,2,,2,4000,2,0,2,2,2
912087,3,1,1,1,2,1,12,1,2,40,2,,2,13000,2,0,2,2,2
912087,4,1,1,1,1,1,12,1,4,40,2,,2,13000,2,0,2,2,2
912095,2,2,1,1,1,1,12,1,4,40,2,,2,23000,2,0,2,2,2
912096,1,1,1,2,1,1,12,1,6,20,1,1,1,13000,2,0,2,1,2
912104,1,1,1,1,1,1,12,1,4,38,2,,2,20000,2,0,2,2,2
912146,1,1,1,1,1,1,12,1,7,36,2,,1,23400,2,0,1,2,2
912146,2,1,1,2,1,1,12,1,8,30,1,2,2,16900,2,0,2,2,2
912146,3,1,1,1,1,1,12,1,7,40,1,0,2,18200,2,0,2,2,2
912148,1,1,1,1,1,1,12,1,8,30,2,,1,22000,2,0,2,2,2
912150,1,1,1,1,1,1,12,1,2,50,2,,1,30000,2,0,2,2,2
912150,2,1,1,2,1,1,12,1,8,18,2,,2,14300,2,0,2,2,2
912151,1,1,2,2,1,1,12,1,8,16,1,2,2,13000,2,0,2,2,2
912154,1,1,1,1,1,1,12,1,2,40,1,4,1,19500,2,0,2,2,2
912185,1,1,1,1,1,1,12,1,7,50,1,10,2,25000,2,0,2,2,2
912185,2,1,1,1,1,1,12,1,6,36,1,3,2,20000,2,0,1,1,2
912192,1,1,1,1,1,1,12,1,2,40,2,,2,18000,2,0,2,2,2
912205,3,1,1,1,1,1,12,1,2,40,2,,2,17000,2,0,2,2,2
912209,1,1,1,1,1,1,12,1,1,40,2,,2,18000,2,0,2,2,2
912210,1,1,1,1,1,1,12,1,1,40,2,,2,20000,2,0,2,2,2
912210,2,1,1,1,1,1,12,1,1,40,2,,2,18000,2,0,2,2,2
912214,1,1,1,1,1,1,12,1,3,40,2,,2,17000,2,0,2,2,2
912222,3,1,1,1,1,1,12,1,5,44,1,4,2,15600,2,0,2,2,2
912241,1,1,1,1,1,1,12,1,2,40,2,,2,25000,2,0,2,2,2
912258,1,1,1,1,1,1,12,1,1,36,2,,2,10400,2,0,2,2,2
912281,1,1,1,1,1,1,12,1,6,38,2,,2,16500,2,0,2,2,2
912290,1,1,1,1,1,1,12,2,1,40,2,,1,60000,2,0,2,2,2
912310,1,1,1,1,1,1,12,1,7,39,1,1,2,18000,1,180,2,2,2
912335,1,1,1,1,1,1,12,1,7,38,2,,1,25000,2,0,1,2,2
912335,2,1,1,1,1,1,12,1,8,30,2,,2,18000,2,0,1,2,2
912338,1,1,1,1,1,1,12,1,4,45,1,2,2,20000,2,0,2,2,2
912338,2,2,1,2,2,2,4,1,2,7,2,,2,1000,2,0,2,2,2
912342,2,1,1,1,1,1,12,1,1,60,2,,2,18000,2,0,2,2,2
912368,1,1,1,1,1,1,12,1,8,36,1,1,1,17500,2,0,2,2,2
912376,1,1,1,1,1,1,12,1,8,25,2,,2,23400,2,0,2,2,2
912376,2,2,1,2,1,1,12,1,2,22,2,,2,11700,2,0,2,2,2
912376,4,1,1,2,1,1,12,1,2,25,2,,2,10400,2,0,2,2,2
912376,4,1,2,2,2,2,3,1,8,12,2,,2,750,2,0,2,2,2
912382,2,1,1,2,1,1,12,1,7,20,2,,2,16900,2,0,2,1,1
912385,1,1,1,1,1,1,12,1,8,30,2,,1,22750,2,0,2,2,2
912400,2,1,1,1,1,1,12,1,8,38,2,,2,19500,2,0,2,2,2
912400,3,3,1,1,2,1,12,1,4,40,2,,2,16800,2,0,2,2,2
912441,3,1,1,1,1,1,12,1,5,40,2,,2,20000,2,0,2,2,2
912444,2,1,1,1,1,1,12,1,6,40,2,,2,40000,2,0,2,2,2
912444,3,1,1,1,1,1,12,1,3,40,2,,2,20000,2,0,2,2,2
912451,3,1,1,1,1,1,12,1,3,40,2,,2,18000,2,0,2,2,2
912467,1,1,1,1,1,1,12,1,5,38,2,,1,20000,2,0,2,2,2
912473,1,1,1,1,1,1,12,1,5,40,2,,2,18000,2,0,2,2,2
912476,1,1,1,1,1,1,12,1,3,40,2,,2,18000,2,0,2,2,2
912482,1,1,1,1,1,1,12,1,1,40,2,,2,15000,2,0,2,2,2
912501,1,1,1,1,1,1,12,1,6,40,2,,2,21000,2,0,2,2,2
912504,1,1,1,1,1,1,12,1,5,40,2,,2,18000,2,0,2,2,2
912515,1,1,1,1,1,1,12,1,3,40,2,,2,17000,2,0,2,2,2
912515,2,1,1,1,1,1,12,1,2,45,1,5,2,22000,2,0,2,2,2
912541,1,1,1,1,1,1,12,1,4,40,2,,2,15600,2,0,2,2,2
912555,1,1,1,1,1,1,12,1,1,38,2,,2,16200,2,0,2,2,2
912555,2,1,1,1,2,1,12,1,2,38,2,,2,9400,2,0,2,2,2
912560,1,1,1,1,1,1,12,1,2,28,2,,2,13000,2,0,2,2,2
912562,1,1,1,1,1,1,12,1,2,40,2,,2,17300,2,0,2,2,2
912563,1,1,1,2,1,1,12,1,3,30,2,,2,10600,2,0,2,2,2
912565,1,1,1,1,1,1,12,1,2,45,2,,2,14000,2,0,2,2,2
912566,1,1,1,1,1,1,12,1,8,36,2,,2,17000,2,0,2,2,2
912568,1,1,1,1,1,1,12,1,1,40,2,,2,16000,2,0,2,2,2
912568,3,1,1,1,1,1,12,1,1,40,2,,2,16000,2,0,2,2,2
912571,1,1,1,1,1,1,12,1,3,40,2,,2,17000,2,0,2,2,2
912571,2,1,1,1,1,1,12,1,5,40,2,,2,19000,2,0,2,2,2
912594,1,1,1,1,1,1,12,1,2,45,1,5,2,22000,1,1600,2,2,2
912594,2,1,1,1,1,1,12,1,4,38,2,,2,8800,2,0,2,2,2
912615,1,1,1,1,1,1,12,1,5,36,2,,1,26600,1,1000,2,2,2
912631,1,1,1,1,1,1,12,1,8,36,2,,2,15000,2,0,2,2,2
912631,2,1,1,1,2,1,12,1,6,40,2,,2,15000,2,0,2,2,2
912631,3,1,1,1,1,1,12,1,1,50,2,,2,12000,2,0,2,2,2
912634,1,1,1,1,1,1,12,2,2,40,2,,2,40000,2,0,2,2,2
912635,2,1,1,1,1,1,12,1,7,40,2,,2,20000,2,0,2,2,2
912638,1,1,1,1,1,1,12,1,4,40,2,,2,16000,2,0,2,2,2
912640,1,1,1,1,1,1,12,1,4,40,2,,2,26000,2,0,2,2,2
912640,2,1,1,1,1,1,12,1,8,36,1,3,2,17000,2,0,2,2,2
912642,1,1,1,1,1,1,12,1,4,40,2,,2,20000,2,0,2,2,2
912642,2,2,1,1,1,1,12,1,1,40,2,,2,13000,2,0,2,2,2
912649,1,1,1,1,1,1,12,1,5,40,2,,2,22000,2,0,2,2,2
912649,2,2,1,2,1,1,12,1,2,26,2,,2,12000,2,0,2,2,2
912651,1,1,1,1,1,1,12,1,4,38,2,,2,15200,2,0,2,2,2
912652,2,1,1,1,1,1,12,1,1,50,2,,2,13000,2,0,2,2,2
912656,1,1,1,1,1,1,12,1,5,40,1,5,2,20000,2,0,2,2,2
912656,2,1,1,1,1,1,12,1,5,40,1,5,2,19000,2,0,2,2,2
912661,1,1,1,1,1,1,12,1,5,40,2,,2,20000,2,0,2,2,2
912662,1,1,1,1,3,2,1,1,1,50,2,,2,1000,2,0,2,2,2
912663,1,1,1,1,2,1,12,1,1,45,2,,2,15000,2,0,2,2,2
912681,2,1,1,1,1,1,12,1,8,35,2,,2,15000,2,0,2,2,2
912681,3,1,1,1,2,1,12,1,3,40,2,,2,14500,2,0,2,2,2
912681,4,1,1,1,2,1,12,1,3,40,2,,2,15000,2,0,2,2,2
912682,1,1,1,1,1,1,12,1,5,40,2,,2,21000,2,0,2,2,2
912682,2,1,1,1,1,1,12,1,5,40,2,,2,19000,2,0,2,2,2
912689,2,1,1,1,2,1,12,1,4,40,2,,2,14000,2,0,2,2,2
912694,1,1,1,1,1,1,12,1,1,40,2,,2,10400,2,0,2,2,2
912701,1,1,1,1,1,1,12,1,5,40,2,,2,17000,2,0,2,2,2
912737,1,1,1,2,2,2,6,1,2,30,2,,2,6000,2,0,2,2,2
912740,2,1,1,1,1,1,12,1,7,40,2,,1,30000,1,1362,1,1,1
912751,1,1,1,1,1,1,12,1,5,40,2,,2,13000,2,0,2,2,2
912768,1,1,1,1,1,1,12,1,1,40,2,,2,16300,2,0,2,2,2
912768,2,2,1,2,1,1,12,1,1,15,2,,2,4100,2,0,2,2,2
912778,1,1,1,1,1,1,12,1,8,50,2,,2,36000,2,0,2,2,2
912779,1,1,1,1,1,1,12,1,7,40,1,1,1,23000,1,1000,2,1,2
912779,2,2,1,1,1,1,12,1,7,50,1,10,1,34000,1,7000,2,1,2
912798,2,1,1,1,1,1,12,1,4,40,2,,2,26000,1,1000,2,2,2
912798,3,1,1,1,1,1,12,1,5,40,2,,2,28000,1,2080,2,2,2
912821,1,1,1,1,1,1,12,1,5,36,1,0,1,15000,2,0,2,2,2
912848,2,1,1,2,2,2,1,1,6,30,2,,2,1300,2,0,2,2,2
912848,3,1,1,1,1,1,12,1,7,40,2,,2,16000,2,0,2,2,2
912849,2,2,1,1,1,1,12,1,2,35,2,,2,25000,2,0,2,2,2
912883,2,1,1,2,2,2,3,1,2,35,2,,2,2600,2,0,2,1,2
912888,2,2,1,1,1,1,12,1,1,40,2,,1,30000,1,3000,2,2,2
912892,1,1,1,1,1,1,12,1,6,40,2,,2,14000,2,0,2,2,2
912896,1,1,1,1,1,1,12,1,6,40,2,,2,17000,1,1200,2,2,2
912900,2,1,1,1,1,1,12,1,8,40,2,,2,20000,1,840,2,2,2
912903,1,1,1,1,1,1,12,1,8,18,2,,2,22750,2,0,2,2,2
912905,1,1,1,1,1,1,12,1,6,30,2,,2,23600,1,1269.6,2,2,2
912905,2,2,1,1,2,2,2,1,8,38,2,,2,2000,2,0,2,2,2
912905,2,2,2,1,2,2,2,1,6,39,2,,2,1200,2,0,2,2,2
912912,1,1,1,1,1,1,12,1,5,40,2,,2,37800,2,0,2,2,2
912913,1,1,1,1,1,1,12,1,8,36,1,10,1,24000,1,,2,2,2
912913,2,1,1,2,2,2,2,1,8,30,2,,2,1700,2,0,2,2,2
912926,1,1,1,1,1,1,12,1,8,38,1,4,1,36000,2,0,2,2,2
912926,2,2,1,1,1,1,12,1,8,40,1,4,2,23400,2,0,2,2,2
912928,1,1,1,1,1,1,12,1,5,40,2,,1,44000,1,2000,2,2,2
912935,2,2,1,2,1,1,12,1,8,30,2,,1,15600,1,960,2,2,2
912936,1,1,1,1,1,1,12,1,8,36,2,,1,15600,1,1100,2,2,2
912936,3,1,1,1,1,1,12,1,7,40,2,,1,24700,1,1100,2,2,2
912938,1,1,1,1,1,1,12,1,2,45,2,,1,34000,1,2400,2,2,2
912941,1,1,1,2,1,1,12,1,6,20,2,,2,6500,2,0,2,2,2
912946,1,1,1,1,1,1,12,1,7,46,1,6,1,22400,2,0,2,1,2
912947,1,1,1,1,1,1,12,1,6,40,2,,1,30000,1,2500,1,1,2
912960,1,1,1,1,1,1,12,1,7,40,2,,1,16000,1,1200,2,1,2
912960,2,1,1,1,1,1,12,1,1,45,2,,2,13000,2,0,2,2,2
912960,3,1,1,2,1,1,12,1,5,30,2,,2,14000,2,0,2,2,2
912964,1,1,1,2,1,2,10,1,6,20,2,,2,14000,2,0,2,2,2
912968,1,1,1,1,2,1,12,1,2,40,2,,2,20000,2,0,2,2,2
912977,1,1,1,1,1,1,12,1,1,40,2,,2,24000,2,0,2,2,2
912977,2,1,1,2,2,2,6,1,1,30,2,,2,3000,2,0,2,2,2
912979,1,1,1,1,1,1,12,1,4,40,1,3,2,32000,1,1200,2,2,2
912986,1,1,1,1,1,1,12,1,7,37,2,,1,28000,2,0,1,2,2
912986,2,2,1,1,1,1,12,1,7,37,2,,1,31000,1,2200,1,2,2
912999,1,1,1,1,1,1,12,1,8,40,1,5,1,26000,1,150,2,2,2
913004,1,1,1,1,1,1,12,1,7,40,2,,1,18000,1,1200,2,2,2
913010,1,1,1,2,3,3,,1,2,24,2,,2,3500,2,0,2,2,2
913012,1,1,1,1,2,2,7,1,2,45,2,,2,10000,2,0,2,2,2
913012,2,1,1,1,2,2,9,1,7,30,2,,2,7200,2,0,2,2,2
913024,1,1,1,1,1,1,12,1,7,60,1,5,1,24500,1,2000,1,1,2
913028,1,1,1,1,1,1,12,1,6,40,2,,2,21000,2,0,2,2,2
913030,1,1,1,1,1,1,12,1,1,40,2,,2,13000,2,0,2,2,2
913030,2,1,1,2,1,1,12,1,1,30,1,2,2,8000,2,0,2,2,2
913031,1,1,1,1,1,1,12,1,4,40,2,,2,29500,1,2500,2,2,2
913031,2,2,1,1,1,1,12,1,4,45,2,,2,40000,2,0,2,2,2
913033,1,1,1,1,1,1,12,1,7,40,2,,1,19500,2,0,2,1,2
913034,2,1,1,1,1,1,12,1,6,50,2,,2,35000,2,0,2,1,2
913040,1,1,1,1,1,1,12,1,4,45,2,,2,30800,1,2080,2,2,2
913046,1,1,1,1,1,1,12,1,7,50,2,,2,23000,1,1200,2,2,2
913065,1,1,1,1,1,1,12,1,4,40,2,,2,16000,2,0,2,2,2
913070,3,1,1,1,1,1,12,1,1,40,2,,2,27000,2,0,2,2,2
913084,1,1,1,1,1,1,12,1,5,40,2,,2,17000,2,0,2,2,2
913107,1,1,1,1,1,2,11,1,4,40,2,,2,20000,2,0,2,2,2
913161,1,1,1,1,1,1,12,1,4,40,2,,2,18200,2,0,2,2,2
913161,2,1,1,1,1,1,12,1,6,40,2,,2,16900,2,0,2,2,2
913165,1,1,1,1,1,1,12,1,2,40,2,,2,17520,2,0,2,2,2
913167,1,1,1,1,1,1,12,1,5,40,2,,2,19500,2,0,2,2,2
913167,2,1,1,1,1,1,12,1,5,40,2,,2,16900,2,0,2,2,2
913207,2,1,1,1,1,1,12,1,4,40,2,,2,25000,2,0,2,2,2
913208,1,1,1,1,1,1,12,1,8,36,2,,2,16900,2,0,2,2,2
913208,2,1,1,1,2,2,6,1,4,40,2,,2,4500,2,0,2,2,2
913208,3,3,2,2,3,3,,1,6,9,2,,2,270,2,0,2,2,2
913211,1,1,1,1,1,2,5,1,2,40,2,,2,4800,2,0,2,2,2
913212,1,1,1,1,1,1,12,1,8,38,2,,2,16200,2,0,2,2,2
913216,1,1,1,1,1,1,12,1,1,40,2,,2,11700,2,0,2,2,2
913224,1,1,1,1,1,1,12,1,8,36,2,,2,19000,2,0,2,2,2
913224,2,2,1,1,1,1,12,1,8,36,2,,2,18500,2,0,2,2,2
913227,1,1,1,1,1,1,12,1,4,40,2,,2,16000,2,0,2,2,2
913227,2,1,1,1,1,1,12,1,4,40,2,,2,19500,2,0,2,2,2
913229,1,1,1,1,1,1,12,1,3,40,2,,2,16000,2,0,2,2,2
913237,3,2,1,1,1,1,12,1,1,40,2,,2,14300,2,0,2,2,2
913253,1,1,1,2,1,1,12,1,2,36,2,,2,11700,2,0,2,2,2
913259,1,1,1,1,1,1,12,1,4,40,2,,2,19000,2,0,2,2,2
913260,1,1,1,1,1,1,12,1,3,40,2,,2,18000,2,0,2,2,2
913260,2,1,1,1,1,1,12,1,5,40,2,,2,20000,2,0,2,2,2
913270,1,1,1,1,1,1,12,1,3,45,1,5,2,20500,2,0,2,2,2
913299,2,1,1,1,1,1,12,1,6,32,1,3,2,25000,2,0,2,2,2
913300,1,1,1,1,1,1,12,1,8,40,2,,2,18500,2,0,2,2,2
913300,2,1,1,2,1,1,12,1,8,20,2,,2,10500,2,0,2,2,2
913302,1,1,1,1,1,1,12,1,7,35,1,6,2,20000,2,0,2,2,2
913302,2,2,1,1,1,1,12,1,5,35,2,,2,24000,2,0,2,2,2
913302,3,2,1,1,2,2,8,1,1,23,2,,2,12000,2,0,2,2,2
913313,1,1,1,1,1,1,12,1,4,40,2,,2,18200,2,0,2,2,2
913316,1,1,1,1,1,1,12,1,3,40,2,,2,13000,2,0,2,2,2
913320,1,1,1,1,1,1,12,1,8,40,2,,2,16900,2,0,2,2,2
913321,1,1,1,1,1,1,12,1,2,40,2,,2,14000,2,0,2,2,2
913323,1,1,1,1,1,1,12,1,4,40,2,,2,16000,2,0,2,2,2
913324,1,1,1,1,1,1,12,1,2,40,2,,2,16000,2,0,2,2,2
913325,1,1,1,1,1,1,12,1,4,40,2,,2,18000,2,0,2,2,2
913346,3,1,1,2,1,1,12,1,1,30,1,1,2,9800,2,0,2,2,2
913349,1,1,1,1,1,1,12,1,5,38,2,,2,16000,2,0,2,1,2
913363,1,1,1,1,1,1,12,1,4,40,1,4,2,18500,2,0,2,2,2
913403,1,1,1,1,1,1,12,1,2,40,2,,2,18000,2,0,2,2,2
913408,1,1,1,1,1,1,12,1,1,40,1,2,2,13000,1,1269.6,2,2,2
913412,1,1,1,1,1,1,12,1,1,50,1,5,2,20000,1,2400,2,1,2
913414,1,1,1,1,1,1,12,1,1,50,1,5,2,19000,2,0,2,1,2
913415,1,1,1,2,3,3,,1,2,16,2,,2,8000,2,0,2,2,2
913415,1,1,2,2,3,3,,1,1,6,2,,2,3000,1,42.32,2,2,2
913420,3,2,1,1,1,1,12,1,4,45,1,5,2,13500,2,0,2,2,2
913430,2,1,1,1,1,1,12,1,8,35,2,,2,13000,2,0,2,2,2
913430,3,1,1,1,3,1,12,1,5,45,1,5,2,17000,2,0,2,1,2
913451,2,1,1,1,1,1,12,1,3,40,2,,2,17000,2,0,2,2,2
913460,1,1,1,1,1,1,12,1,7,40,2,,2,13000,2,0,2,2,2
913472,3,1,1,2,1,1,12,1,1,20,2,,2,7200,2,0,2,2,2
913474,3,1,1,1,1,1,12,1,3,40,2,,2,14300,2,0,2,2,2
913481,1,1,1,1,1,1,12,1,8,40,2,,2,20800,1,1500,2,2,2
913481,2,2,1,1,1,1,12,1,1,40,2,,2,16900,2,0,2,2,2
913486,1,1,1,1,1,1,12,1,1,40,2,,2,18200,2,0,2,2,2
913487,2,1,1,1,2,1,12,1,1,40,2,,2,16900,2,0,2,2,2
913499,3,2,1,1,1,1,12,1,3,40,2,,2,16900,2,0,2,2,2
913502,1,1,1,1,1,1,12,1,5,50,2,,1,20000,2,0,2,2,2
913505,1,1,1,1,1,1,12,1,5,36,2,,2,15600,2,0,2,2,2
913537,1,1,1,1,1,1,12,1,6,40,2,,2,16900,2,0,2,2,2
