nquest,quest,nquestp,stupcf,citpcf,stumcf,citmcf,stupco,citpco,stumco,citmco,vitgen,ngen,figli,nfigli,vitf,nfratsore,parnoit,ANCONV,contint,NCOMP,CAPI
904587,3,,1,1,1,1,,,,,2,,1,4,1,2,,,1,1,1
904723,3,,2,1,2,1,2,1,3,1,2,,1,2,1,4,,1972,2,2,1
904726,3,,3,1,3,1,3,1,3,1,1,4,2,,1,2,,1995,2,4,1
904730,3,,1,1,1,1,,,,,2,,2,,1,3,,,2,1,1
904732,3,,1,1,1,1,,,,,2,,1,1,2,,,,3,1,1
904735,3,,3,1,3,1,,,,,1,2,2,,1,2,2,,2,1,1
904743,3,,2,1,3,1,2,1,3,1,1,4,2,,1,2,,2001,4,4,1
904805,3,,5,1,2,1,2,1,2,1,1,3,2,,1,4,,1986,2,4,1
904807,3,,5,1,4,1,,,,,2,,1,2,1,5,,,2,2,1
904816,3,,1,1,1,1,,,,,2,,1,1,2,,,,4,1,0
904828,3,,3,1,3,1,,,,,2,,2,,2,,2,,3,1,1
904878,3,,1,1,2,1,,,,,2,,2,,2,,2,,1,1,1
904888,3,,2,1,7,1,2,1,2,1,1,3,2,,1,2,,2003,2,4,1
904902,3,,2,1,2,1,4,1,2,1,1,2,2,,1,3,,1986,3,4,1
904907,3,,2,1,2,1,2,1,2,1,2,,1,5,1,3,,2013,2,2,1
904927,3,,3,1,3,1,3,1,3,1,1,2,2,,1,4,,1994,1,3,0
904944,3,,3,1,3,1,5,1,5,1,1,3,2,,1,2,,1996,1,4,1
904945,3,,4,1,4,1,4,1,3,1,1,3,2,,1,4,,2010,3,3,1
904956,3,,7,2,7,2,7,2,7,2,2,,2,,1,7,,1995,3,3,1
905025,3,,2,1,2,1,,,,,2,,2,,1,2,,,2,1,1
905067,3,,2,1,2,1,,,,,2,,2,,1,7,2,,2,2,1
905069,3,,2,1,2,1,2,1,7,1,1,2,1,2,1,5,,1976,2,2,1
905073,3,,2,1,2,1,2,1,2,1,2,,1,3,1,4,,1969,2,2,1
905076,3,,2,1,2,1,,,,,2,,2,,1,2,2,,3,1,1
905085,3,,3,1,2,1,2,1,2,1,1,1,2,,1,4,,1988,1,4,0
905113,3,,4,1,2,1,7,2,2,2,2,,2,,1,6,,2010,2,2,1
905115,3,,2,1,2,1,,,,,2,,1,3,1,2,,,1,1,1
905119,3,,2,1,2,1,3,1,2,1,2,,1,2,1,3,,1975,4,2,1
905122,3,,2,1,2,1,2,1,2,1,2,,1,1,1,3,,1972,2,3,1
905136,3,,3,2,3,2,3,2,3,2,1,3,2,,1,2,,1996,3,2,1
905137,3,,2,1,2,1,2,1,2,1,1,1,2,,1,8,,1998,4,4,1
905140,3,,3,1,2,1,3,1,3,1,1,3,2,,1,2,,1999,4,3,1
905156,3,,3,1,2,1,7,1,7,1,1,2,2,,1,3,,2012,7,2,1
905165,3,,2,1,2,1,,,,,2,,1,2,1,2,,,1,2,1
905170,3,,2,1,2,1,,,,,2,,2,,1,2,2,,1,1,1
905171,3,,2,1,2,1,2,1,2,1,2,,1,2,1,3,,1967,2,3,1
905213,3,,1,1,1,1,,,,,2,,1,2,1,2,,,3,1,1
905217,3,,2,1,2,1,2,1,2,1,1,1,1,1,1,10,,1990,4,5,1
905220,3,,2,1,2,1,2,1,2,1,2,,2,,1,6,,1989,4,2,1
905269,3,,1,1,1,1,,,,,2,,1,5,1,4,,,1,1,0
905311,3,,2,1,2,1,,,,,1,1,1,1,1,2,2,,1,1,1
905387,3,,1,1,2,1,1,1,2,1,2,,2,,2,,,1974,2,2,1
905415,3,,2,2,2,2,,,,,1,2,1,2,1,3,2,,1,1,1
905418,3,,1,1,1,1,,,,,2,,2,,1,1,2,,1,1,1
905429,3,,2,1,2,1,,,,,2,,1,2,1,2,,,1,1,1
905470,3,,2,1,2,1,2,1,2,1,2,,1,2,1,3,,1963,1,2,1
905472,3,,2,1,2,1,2,1,2,1,1,2,2,,1,2,,1981,2,4,1
905497,3,,3,1,3,1,3,1,3,1,1,4,2,,1,4,,1993,1,4,1
905635,3,,2,1,2,1,2,1,2,1,1,2,2,,1,2,,1993,2,3,1
905640,3,,2,1,2,1,2,1,2,1,1,2,2,,1,3,,1999,3,3,1
905662,3,,1,2,1,2,2,2,1,2,1,1,2,,1,1,,2008,2,5,1
905718,3,,1,1,1,1,,,,,2,,1,2,2,,,,2,1,1
905725,3,,2,1,2,1,2,1,2,1,2,,2,,2,,,1970,3,2,1
905726,3,,3,1,2,1,,,,,1,2,2,,2,,2,,2,1,1
905729,3,,3,1,4,1,,,,,2,,2,,1,3,2,,2,3,1
905772,3,,2,1,2,1,,,,,2,,1,2,1,1,,,1,1,0
905836,3,,1,1,1,1,,,,,1,1,2,,1,2,2,,1,2,1
905847,3,,3,1,2,1,,,,,1,1,2,,2,,,,2,2,1
905851,3,,2,1,3,1,,,,,1,1,1,1,1,1,2,,3,1,1
905859,3,,3,1,3,1,3,1,3,1,1,4,2,,1,3,,2010,2,2,1
905913,3,,2,1,2,1,2,1,2,1,2,,1,1,1,2,,1978,3,2,0
905914,3,,2,1,2,1,,,,,2,,1,1,2,,,,4,1,0
905922,3,,2,1,2,1,,,,,2,,1,2,1,2,,,2,1,1
905925,3,,2,1,2,1,3,2,3,2,1,3,2,,1,4,,2006,3,5,0
906014,3,,2,1,2,1,,,,,1,1,2,,1,1,2,,1,1,1
906015,3,,2,1,1,2,,,,,2,,1,1,2,,2,,1,1,0
906027,3,,2,1,2,1,,,,,2,,2,,1,2,,,1,1,1
906031,3,,2,1,2,1,2,1,2,1,2,,1,1,2,,,1986,1,3,1
906033,3,,2,1,2,1,,,,,2,,1,1,1,2,2,,1,1,1
906038,3,,2,1,2,1,2,1,2,1,1,2,2,,2,,,1993,1,3,1
906046,3,,2,1,2,1,2,1,2,1,1,3,2,,1,4,,1998,2,3,1
906048,3,,2,2,2,2,,,,,2,,1,1,2,,,,1,1,1
906049,3,,2,1,2,1,2,1,2,1,2,,1,2,1,2,,1965,1,2,1
906069,3,,2,1,1,1,2,1,3,1,2,,1,2,1,5,,1962,2,2,1
906080,3,,2,1,2,1,,,,,2,,2,,1,3,2,,4,4,1
906126,3,,4,1,2,1,2,1,2,1,2,,1,3,1,3,,1952,2,2,1
906164,3,,3,1,3,1,3,1,3,1,1,3,1,1,1,3,,1998,1,3,1
906200,3,,3,2,2,2,,,,,2,,2,,2,,2,,2,6,1
906210,3,,7,2,7,2,4,1,4,1,1,1,2,,1,4,,2011,1,2,1
906265,3,,1,1,1,1,7,1,7,1,2,,1,1,1,2,,1976,1,2,1
906266,3,,2,1,2,1,2,1,1,1,2,,1,3,1,2,,1966,2,2,1
906276,3,,3,1,3,1,,,,,2,,1,3,1,2,,,4,1,1
906329,3,,2,1,2,1,,,,,2,,1,1,1,3,2,,3,2,1
906344,3,,2,1,3,1,4,1,3,1,1,3,2,,1,6,,1997,3,4,1
906362,3,,2,1,2,1,,,,,2,,1,1,1,1,2,,2,2,1
906415,3,,1,1,1,1,,,,,2,,2,,1,4,2,,3,1,1
906427,3,,2,1,3,1,2,1,2,1,2,,1,2,1,9,,1971,3,3,1
906436,3,,2,1,2,1,,,,,1,1,1,2,1,8,2,,4,1,1
906438,3,,3,1,3,1,3,1,3,1,1,1,2,,1,14,,1997,4,3,1
906466,3,,2,1,2,1,,,,,2,,1,1,1,1,,,2,1,1
906503,3,,4,1,4,1,4,1,4,1,1,2,1,1,1,3,,2009,2,3,1
906514,3,,2,1,2,1,,,,,2,,2,,1,1,2,,1,1,1
906532,3,,2,1,2,1,2,1,2,1,1,2,2,,1,2,,1986,2,4,1
906538,3,,2,1,3,1,4,1,3,1,1,4,2,,1,1,,2000,2,4,1
906545,3,,4,1,4,1,4,1,3,1,1,3,2,,1,2,,2003,2,4,1
906555,3,,2,2,2,2,,,,,1,2,2,,1,2,2,,3,2,1
906566,3,,2,1,1,1,,,,,2,,1,1,1,2,,,2,2,1
906624,3,,2,1,2,1,,,,,2,,1,2,2,,2,,1,2,1
906629,3,,1,1,1,1,,,,,2,,1,2,2,,,,4,1,1
906633,3,,2,1,2,1,,,,,1,1,1,1,1,6,2,,3,1,1
906647,3,,2,2,2,2,,,,,2,,1,2,1,5,,,1,1,1
906690,3,,2,1,2,1,,,,,1,2,1,2,2,,,,1,3,1
906726,3,,1,1,2,1,,,,,2,,1,2,1,1,2,,2,1,1
906885,3,,2,1,2,1,2,1,2,1,1,2,1,1,1,5,,1981,1,4,1
906887,3,,4,1,3,1,3,1,2,1,2,,1,1,1,6,,1978,2,2,1
906891,3,,4,1,2,1,,,,,2,,2,,1,2,2,,4,1,1
906946,3,,2,1,2,1,2,1,2,1,2,,1,1,1,2,,1976,1,3,1
906948,3,,1,1,1,1,2,1,1,1,1,2,1,1,1,2,,1980,1,3,1
907074,3,,2,1,1,1,,,,,2,,2,,2,,,,1,1,1
907076,3,,2,1,2,1,,,,,2,,2,,2,,,,1,1,1
907084,3,,2,1,2,1,2,1,2,1,2,,2,,2,,,1972,1,2,1
907123,3,,2,1,2,1,,,,,2,,2,,2,,2,,2,1,1
907282,3,,3,1,3,1,,,,,1,2,2,,1,2,2,,1,1,1
907338,3,,2,1,2,1,,,,,2,,1,2,1,2,,,2,1,1
907353,3,,2,1,2,1,2,1,2,1,1,1,2,,1,4,,1976,2,4,1
907373,3,,2,1,2,1,2,1,2,1,2,,1,1,1,2,,1970,3,2,1
907387,3,,2,1,2,1,,,,,2,,2,,1,1,,,2,2,1
907389,3,,2,1,1,1,,,,,2,,2,,1,1,2,,1,1,1
907396,3,,1,1,1,1,,,,,1,1,2,,2,,2,,1,1,1
907397,3,,2,1,2,1,2,1,2,1,2,,1,1,1,5,,1974,1,4,1
907399,3,,1,1,1,1,,,,,2,,2,,2,,2,,1,1,1
907434,3,,2,1,2,1,2,1,2,1,1,3,2,,1,5,,1995,3,3,1
907437,3,,4,1,5,1,,,,,2,,2,,2,,2,,1,1,1
907441,3,,4,1,3,1,5,1,2,1,1,4,2,,1,2,,1995,2,4,1
907490,3,,5,1,4,1,3,1,3,1,2,,1,2,1,2,,1971,1,2,1
907535,3,,2,1,2,1,2,1,2,1,2,,1,2,2,,,1951,1,2,1
907536,3,,2,1,2,1,2,1,2,1,2,,1,2,2,,,1967,1,2,1
907544,3,,2,1,2,1,,,,,2,,2,,1,1,,,1,1,1
907560,3,,2,1,2,1,2,1,2,1,1,4,2,,1,1,,1999,1,4,1
907570,3,,1,1,4,1,2,1,2,1,1,1,2,,1,5,,2011,2,3,1
907575,3,,2,1,2,1,2,1,2,1,1,4,2,,1,1,,2009,1,3,1
907591,3,,2,1,2,1,,,,,2,,2,,2,,,,2,1,1
907607,3,,2,1,2,1,,,,,1,1,2,,2,,2,,2,2,1
907609,3,,2,1,2,1,2,1,2,1,2,,2,,2,,,1960,2,2,1
907614,3,,3,1,3,1,4,1,4,1,2,,1,3,2,,,1960,1,2,1
907637,3,,2,1,3,1,,,,,2,,1,1,2,,2,,1,1,0
907644,3,,3,1,2,1,,,,,1,1,1,2,2,,2,,2,1,1
907648,3,,2,1,2,1,2,1,2,1,2,,1,1,1,3,,1972,1,2,1
907674,3,,2,1,2,1,2,1,2,1,2,,1,2,2,,,1958,1,2,1
907692,3,,2,1,2,1,,,,,2,,2,,2,,2,,2,2,1
907711,3,,2,1,2,1,2,1,2,1,2,,2,,1,2,,1980,1,4,1
907715,3,,4,1,4,1,5,1,4,1,2,,2,,1,1,,2015,3,2,1
907726,3,,3,1,2,1,2,1,2,1,1,1,1,2,1,4,,1989,4,3,1
907738,3,,2,1,2,1,2,1,2,1,2,,1,2,1,2,,1971,3,2,1
907776,3,,3,1,3,1,,,,,2,,1,1,1,1,,,3,1,1
907777,3,,4,1,4,1,,,,,2,,2,,2,,2,,1,1,0
907789,3,,1,1,1,1,2,1,1,1,2,,1,2,2,,,1957,2,2,1
907795,3,,2,2,2,2,,,,,2,,1,3,1,2,1,,1,1,1
907808,3,,2,2,2,2,,,,,2,,2,,1,1,2,,1,5,1
907846,3,,2,1,2,1,,,,,2,,2,,1,2,2,,1,3,1
907852,3,,4,1,3,1,,,,,1,2,2,,2,,2,,1,1,1
907882,3,,4,1,4,1,,,,,1,2,2,,1,2,2,,1,1,1
907890,3,,2,1,2,1,,,,,1,2,2,,1,1,2,,5,1,1
907891,3,,2,1,2,1,,,,,1,2,2,,1,1,2,,4,1,1
907941,3,,1,1,1,1,1,1,1,1,2,,1,3,2,,,1976,1,2,1
907944,3,,1,1,2,1,,,,,2,,1,1,1,2,,,1,3,1
907946,3,,2,1,2,1,2,1,2,1,2,,1,1,2,,,1972,2,2,1
907954,3,,3,1,2,1,2,1,2,1,2,,2,,2,,,1985,2,5,1
907985,3,,2,1,2,1,2,1,2,1,2,,1,1,1,2,,1969,1,2,1
908005,3,,2,1,2,1,2,1,2,1,2,,1,3,1,4,,1966,1,2,1
908051,3,,2,1,2,1,2,1,2,1,1,1,2,,1,4,,2000,2,6,1
908053,3,,2,1,2,1,2,1,1,1,2,,1,2,1,4,,1974,2,2,1
908054,3,,2,1,2,1,2,1,2,1,2,,1,1,1,12,,1982,1,3,1
908194,3,,4,1,3,1,7,1,3,1,1,3,2,,1,2,,2015,4,2,1
908208,3,,2,1,2,1,,,,,2,,1,3,2,,,,1,1,1
908214,3,,3,1,3,1,,,,,2,,1,2,2,,,,1,1,1
908344,3,,7,1,7,1,7,1,7,1,2,,1,1,1,3,,2006,4,2,1
908360,3,,4,1,4,1,,,,,2,,2,,1,1,2,,2,2,1
908384,3,,3,2,1,2,1,1,1,1,2,,1,2,1,3,,1975,1,2,1
908391,3,,1,1,1,1,,,,,2,,1,2,1,2,,,1,1,1
908407,3,,1,1,1,1,1,1,1,1,1,1,2,,1,9,,1980,1,4,1
908414,3,,1,1,1,1,1,1,1,1,2,,1,3,1,7,,1965,1,2,1
908498,3,,2,1,2,1,,,,,1,1,2,,2,,2,,1,1,1
908504,3,,2,1,2,1,,,,,1,2,2,,2,,2,,1,3,1
908506,3,,2,1,2,1,,,,,2,,2,,2,,,,1,3,1
908508,3,,2,1,2,1,2,1,2,1,2,,1,1,2,,,1969,1,3,1
908513,3,,2,1,2,1,2,1,2,1,2,,1,2,2,,,1952,1,2,1
908516,3,,2,1,2,1,,,,,1,1,2,,1,1,2,,2,3,1
908519,3,,3,1,2,1,,,,,1,2,2,,1,1,2,,2,1,1
908521,3,,3,2,2,2,2,2,2,2,1,3,2,,1,1,,2011,1,5,1
908530,3,,2,1,2,1,2,1,2,1,1,2,2,,2,,,2009,1,2,1
908531,3,,2,1,2,1,,,,,2,,2,,2,,2,,1,1,1
908533,3,,3,1,3,1,,,,,1,2,2,,1,1,2,,1,1,1
908544,3,,2,1,1,1,,,,,2,,1,2,2,,,,1,1,1
908553,3,,3,1,3,1,2,1,2,1,2,,1,1,1,2,,1970,2,2,1
908566,3,,1,2,1,2,,,,,2,,2,,1,2,2,,2,1,1
908589,3,,1,1,1,1,1,1,1,1,2,,1,2,2,,,1955,1,2,1
908619,3,,1,1,1,1,,,,,2,,2,,2,,,,1,1,1
908654,3,,2,1,2,1,,,,,2,,1,2,2,,,,2,1,1
908691,3,,2,1,2,1,1,1,1,1,2,,2,,1,2,,1977,1,3,1
908706,3,,2,1,2,1,2,1,2,1,1,1,2,,1,4,,1995,3,4,1
908711,3,,2,1,2,1,3,2,3,2,1,2,2,,1,2,,1993,3,4,0
908787,3,,1,1,1,1,,,,,2,,1,1,2,,,,3,1,1
908843,3,,1,1,1,1,,,,,2,,1,1,1,3,,,1,1,1
908864,3,,2,1,2,1,2,1,2,1,1,1,2,,1,5,,1993,2,3,1
908952,3,,4,1,4,1,4,1,2,1,1,3,2,,1,3,,1985,2,4,1
908956,3,,4,1,4,1,5,1,4,1,1,1,1,1,1,1,,1971,2,2,1
908973,3,,3,1,3,1,2,2,3,2,1,4,2,,1,3,,2008,2,2,1
909006,3,,1,1,1,1,1,1,1,1,2,,1,2,1,3,,1974,1,2,1
909050,3,,5,1,5,1,2,1,2,1,1,2,2,,1,2,,1994,2,3,1
909096,3,,1,1,1,1,1,1,1,1,2,,1,3,1,5,,1961,3,2,1
909112,3,,2,1,2,1,2,1,2,1,1,4,2,,1,2,,2007,1,4,1
909113,3,,2,1,2,1,2,1,2,1,2,,1,1,2,,,1963,1,2,1
909120,3,,2,1,2,1,2,1,2,1,1,3,2,,1,3,,2006,3,3,1
909125,3,,2,1,2,1,2,2,2,2,1,4,2,,1,2,,2007,1,3,1
909133,3,,3,1,3,1,3,1,3,1,1,4,2,,2,,,2014,1,2,1
909188,3,,2,1,2,1,2,1,2,1,2,,1,2,1,6,,1987,2,2,1
909190,3,,2,1,2,1,,,,,2,,2,,1,3,2,,1,1,1
909236,3,,2,1,2,1,,,,,2,,1,3,1,5,,,1,2,1
909244,3,,2,1,2,1,2,1,2,1,2,,1,3,1,9,,1971,1,2,1
909250,3,,2,1,2,1,2,1,2,1,2,,1,1,1,7,,1982,1,3,1
909256,3,,2,1,2,1,,,,,1,1,2,,1,2,2,,1,3,1
909259,3,,2,1,2,1,2,1,2,1,1,3,1,2,1,10,,1991,1,2,1
909285,3,,1,1,1,1,,,,,,,2,,2,,2,,1,6,0
909389,3,,1,1,1,1,,,,,2,,1,2,2,,,,1,1,1
909390,3,,2,1,2,1,2,1,2,1,2,,2,,1,3,,1972,1,5,1
909399,3,,2,1,2,1,2,1,2,1,2,,1,1,1,4,,1973,1,2,1
909401,3,,2,1,2,1,,,,,2,,2,,2,,2,,1,3,1
909441,3,,5,1,3,1,3,1,3,1,1,4,2,,1,2,,2014,4,3,1
909442,3,,5,1,6,1,4,1,3,1,1,4,2,,1,1,,2011,1,3,1
909460,3,,2,1,3,1,,,,,1,2,2,,1,1,2,,2,1,1
909471,3,,2,1,3,1,,,,,1,2,2,,1,1,2,,2,1,1
909480,3,,3,1,2,1,,,,,1,2,2,,1,2,2,,1,1,1
909493,3,,1,1,1,1,2,1,1,1,1,1,1,2,1,2,,1966,1,2,1
909502,3,,3,1,2,1,2,1,4,1,2,,1,3,1,3,,1965,2,2,1
909540,3,,2,1,2,1,,,,,2,,2,,2,,2,,2,1,0
909543,3,,2,1,2,1,2,1,2,1,1,1,2,,1,3,,1972,1,2,1
909554,3,,1,1,1,1,2,1,2,1,2,,1,2,1,5,,1973,3,2,1
909559,3,,3,1,3,1,4,1,3,1,1,3,2,,1,4,,1991,2,4,1
909562,3,,4,1,4,1,,,,,2,,2,,2,,2,,2,1,1
909609,3,,3,1,3,1,,,,,1,2,2,,1,1,2,,4,1,1
909623,3,,4,1,4,1,4,1,4,1,1,4,2,,1,2,,2013,2,3,0
909624,3,,4,1,4,1,3,1,3,1,1,4,2,,1,4,,2013,2,3,0
909632,3,,4,1,4,1,,,,,1,2,2,,1,1,2,,2,1,1
909636,1,,2,1,2,1,2,1,1,1,2,,1,3,1,1,,1952,2,2,1
909639,1,,2,1,2,1,2,1,2,1,2,,1,2,1,3,,1959,3,2,1
909640,1,,4,1,4,1,,,,,2,,2,,1,1,2,,2,2,1
909643,1,,4,1,3,1,,,,,2,,2,,2,,2,,2,1,1
909644,1,,2,1,2,1,2,1,2,1,2,,1,1,1,7,,1966,2,2,1
909645,1,,1,1,1,1,,,,,2,,1,3,2,,,,4,1,1
909647,2,,2,1,2,1,,,,,2,,1,2,1,2,,,2,2,1
909652,2,,2,1,3,1,3,1,3,1,2,,2,,1,3,,1972,2,2,1
909653,2,,2,1,2,1,,,,,2,,1,2,1,2,,,2,1,1
909663,2,,3,1,2,1,2,1,2,1,1,3,2,,1,4,,1998,1,4,1
909666,2,,3,1,3,1,,,,,2,,1,1,1,3,2,,2,1,1
909668,2,,2,1,1,1,,,,,2,,1,2,1,2,2,,2,1,1
909671,2,,3,1,3,1,3,1,3,1,1,4,2,,1,2,,2002,2,4,1
909680,2,,1,1,1,1,,,,,2,,1,2,1,4,2,,2,1,1
909682,1,,2,1,2,1,,,,,2,,2,,2,,,,1,1,1
909695,2,,2,1,2,1,2,1,2,1,1,1,2,,1,4,,2005,2,2,1
909696,2,,2,1,2,1,,,,,2,,1,3,1,4,,,1,1,1
909700,2,,2,1,2,1,,,,,2,,1,1,2,,,,1,1,1
909703,2,,1,2,1,2,3,1,3,1,1,3,2,,1,6,,2016,1,4,1
909705,2,,5,1,5,1,4,1,3,1,1,3,2,,1,1,,1991,2,2,1
909706,2,,3,1,3,1,3,1,2,1,1,3,2,,1,3,,1989,2,4,1
909708,2,,3,1,3,1,3,1,3,1,1,3,2,,1,2,,1993,1,3,1
909710,2,,3,1,3,1,,,,,1,1,2,,1,1,2,,2,1,1
909713,2,,3,1,3,2,,,,,1,2,2,,1,1,2,,2,1,1
909714,2,,3,1,3,1,2,1,3,1,1,4,2,,1,4,,2012,1,2,1
909720,2,,3,1,3,1,3,1,3,1,1,3,2,,1,2,,2010,1,2,1
909726,1,,2,1,2,1,2,1,1,1,2,,2,,1,3,,1975,3,2,1
909727,1,,2,1,2,1,,,,,2,,2,,1,2,2,,1,1,1
909728,1,,3,1,2,1,,,,,2,,2,,1,2,,,1,3,1
909732,1,,3,1,2,1,,,,,2,,2,,1,3,2,,1,1,1
909737,1,,2,1,2,1,,,,,2,,2,,1,2,2,,1,1,1
909744,2,,2,1,2,1,,,,,2,,1,2,1,3,2,,2,1,1
909745,2,,2,1,2,1,2,1,2,1,1,4,2,,1,4,,1994,2,4,1
909752,2,,2,2,2,2,2,2,2,2,2,,2,,1,4,,1989,2,2,1
909753,2,,1,1,1,1,1,1,1,1,2,,2,,1,2,,1967,2,2,1
909754,2,,2,1,2,1,,,,,1,1,2,,1,4,2,,2,2,1
909766,2,,3,1,3,1,,,,,1,2,2,,1,2,2,,1,1,1
909770,2,,2,1,2,1,,,,,2,,1,3,1,2,,,1,1,1
909772,1,,1,1,1,1,1,1,1,1,2,,1,3,1,2,,1966,1,3,1
909774,1,,1,1,1,1,,,,,2,,1,3,1,2,,,1,1,1
909775,1,,1,1,1,1,2,1,1,1,2,,1,2,1,3,,1961,1,2,1
909780,1,,1,1,1,1,1,1,1,1,2,,1,2,1,4,,1963,1,2,1
909783,2,,2,1,1,1,2,1,1,1,2,,1,3,1,3,,1968,1,2,1
909790,2,,2,1,2,1,2,1,2,1,1,1,1,3,1,6,,1978,1,2,1
909794,2,,2,1,2,1,2,1,2,1,1,2,1,2,1,5,,1987,1,2,1
909798,2,,2,1,1,1,1,1,2,1,2,,1,2,1,7,,1982,1,2,1
909800,2,,2,1,2,1,,,,,2,,1,1,1,1,2,,1,1,1
909802,2,,2,1,2,1,,,,,1,1,2,,1,1,2,,1,1,1
909810,2,,3,1,3,1,3,1,3,1,1,4,2,,1,3,,2008,1,5,1
909813,2,,4,1,4,1,,,,,1,1,2,,1,1,2,,1,1,1
909830,2,,1,1,1,1,,,,,2,,2,,2,,,,1,1,0
909847,2,,4,1,4,1,,,,,2,,2,,2,,2,,1,1,0
909856,2,,5,1,4,1,,,,,2,,2,,2,,2,,1,1,0
909869,1,,3,1,2,1,2,1,4,1,2,,2,,1,1,,1972,2,2,0
909884,2,,2,1,2,1,,,,,1,2,2,,2,,2,,1,1,1
909900,2,,2,1,3,1,,,,,1,2,2,,1,1,2,,1,1,1
909905,2,,3,1,3,1,3,1,3,1,1,4,2,,2,,,2016,1,3,1
909914,1,,2,1,2,1,,,,,2,,1,1,2,,,,1,1,1
909926,2,,2,1,2,1,,,,,1,2,2,,1,1,2,,1,2,1
909951,1,,2,1,2,1,4,2,4,2,2,,1,1,2,,,1977,1,2,1
909952,1,,3,1,3,1,3,1,2,1,1,3,2,,1,3,,1990,1,4,1
909956,1,,2,1,2,1,,,,,2,,2,,1,1,,,2,1,1
909958,1,,4,1,4,1,,,,,2,,1,1,1,1,,,1,1,1
909978,2,,2,1,2,1,,,,,1,2,2,,1,2,2,,1,1,1
909988,2,,2,1,2,1,,,,,2,,2,,2,,2,,1,2,1
909993,2,,2,1,2,1,,,,,1,2,2,,1,1,2,,1,1,1
909996,1,,1,1,1,1,,,,,2,,1,3,1,2,,,2,1,1
909997,1,,2,1,1,1,,,,,2,,1,1,2,,,,2,1,1
910001,1,,1,1,1,1,,,,,2,,1,2,2,,,,2,1,1
910009,2,,2,1,2,1,,,,,2,,2,,2,,2,,3,1,1
910010,2,,1,1,1,1,1,1,1,1,2,,1,3,1,4,,1978,2,2,1
910011,2,,2,1,2,1,2,1,2,1,1,3,2,,1,3,,1986,2,3,1
910013,2,,2,1,2,1,2,1,2,1,2,,1,2,1,3,,1972,2,2,1
910016,2,,2,1,2,1,,,,,1,1,2,,1,3,2,,4,3,1
910018,2,,3,1,2,1,3,1,2,1,1,2,2,,1,3,,1996,2,4,1
910021,2,,2,1,2,1,,,,,2,,2,,2,,2,,2,1,1
910041,1,,2,1,1,1,,,,,2,,2,,2,,,,2,1,1
910042,1,,2,1,2,1,2,1,2,1,1,1,1,2,1,2,,1982,2,2,1
910045,1,,2,1,2,1,2,1,2,1,2,,1,2,1,2,,1964,2,2,1
910046,1,,1,1,1,1,,,,,2,,1,8,2,,,,2,2,1
910051,1,,2,1,2,1,,,,,2,,1,1,1,4,,,2,2,1
910057,2,,2,1,2,1,2,1,2,1,2,,1,3,1,7,,1972,1,2,1
910060,2,,3,1,2,1,3,1,2,1,1,1,1,2,1,14,,1978,1,2,1
910061,2,,2,1,2,1,2,1,2,1,2,,1,1,1,4,,1974,2,4,1
910065,2,,3,1,3,1,,,,,1,1,1,1,2,,2,,2,2,1
910067,2,,2,1,2,1,,,,,2,,2,,1,3,2,,4,2,1
910087,1,,2,1,2,1,,,,,2,,2,,1,6,2,,1,1,1
910093,1,,1,1,1,1,1,1,1,1,2,,1,3,1,10,,1967,1,2,1
910094,1,,2,1,2,1,1,1,1,1,2,,1,2,1,1,,1968,3,2,1
910096,1,,1,1,2,1,1,1,1,1,2,,1,2,1,5,,1961,1,2,1
910100,2,,3,1,3,1,,,,,2,,2,,1,2,2,,1,1,1
910102,2,,1,1,1,1,,,,,2,,1,2,2,,,,1,1,1
910104,2,,2,1,1,1,,,,,2,,1,3,1,4,,,1,1,1
910105,2,,2,1,2,1,2,1,2,1,1,2,2,,1,2,,1996,3,3,1
910106,2,,2,1,2,1,2,1,2,1,1,1,1,1,1,1,,1972,1,3,1
910107,2,,1,1,1,1,,,,,2,,1,3,1,1,,,1,1,1
910108,2,,2,1,2,1,3,2,3,2,1,4,2,,1,3,,2002,2,4,1
910148,2,,3,1,3,1,3,1,2,1,2,,2,,2,,,1975,1,3,1
910150,2,,3,1,3,1,3,1,3,1,1,3,2,,2,,,1990,1,5,1
910152,2,,3,1,3,1,3,1,3,1,1,2,2,,1,2,,1990,1,4,1
910153,2,,2,1,2,1,2,1,2,1,1,1,2,,1,1,,1995,1,2,1
910154,2,,2,1,2,1,2,1,2,1,1,2,2,,2,,,1992,1,3,1
910155,2,,2,1,2,1,,,,,1,2,2,,1,2,2,,1,4,1
910156,2,,3,1,3,1,3,1,3,1,1,2,2,,1,2,,1992,1,4,1
910160,2,,2,1,2,1,3,1,3,1,1,4,2,,1,2,,2003,1,4,1
910164,2,,2,2,2,2,2,2,2,2,2,,2,,2,,,2007,1,5,1
910166,2,,3,1,3,1,3,1,3,1,2,,2,,2,,,2003,1,4,1
910167,2,,3,1,3,1,3,1,3,1,1,4,2,,1,4,,2008,1,4,1
910169,2,,2,1,2,1,,,,,1,1,2,,1,1,2,,1,3,1
910172,2,,2,1,2,1,2,1,2,1,2,,2,,2,,,1998,1,4,1
910173,2,,3,2,3,2,3,2,3,2,1,4,2,,1,3,,2006,1,4,1
910175,2,,2,1,2,1,2,1,2,1,1,2,2,,1,2,,1997,1,4,1
910176,1,,2,1,2,1,,,,,2,,2,,2,,,,3,3,1
