nquest,Y,YL,YL1,YL2,YT,YTP,YTP1,YTP2,YTA,YTA1,YTA2,YTA3,YTA31,YTA32,YM,YMA1,YMA2,YC,YCA,YCA1,YCA2,YCF,YCF1,YCF2,YCF3,YCF4,CLY,CLY2
913651,44184.796955,0,0,0,35750,35750,35750,0,0,0,0,0,0,0,0,0,0,8434.7969553,8400,0,8400,34.796955346,34.796955346,0,0,0,9,5
913654,11767.872718,0,0,0,11700,11700,11700,0,0,0,0,0,0,0,0,0,0,67.872717794,0,0,0,67.872717794,67.872717794,0,0,0,2,1
913656,26141.265941,0,0,0,18200,18200,18200,0,0,0,0,0,0,0,0,0,0,7941.2659413,7800,0,7800,141.26594133,56.249143666,0,85.016797659,0,6,3
913658,54471.331751,23669.6,22400,1269.6,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,15201.731751,14400,0,14400,801.73175053,258.92946537,542.80228515,0,0,9,5
913660,64138.805156,39800,39800,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,8738.8051564,8400,0,8400,338.8051564,55.606066681,283.19908972,0,0,10,5
913662,28060.205418,20600,20600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7460.2054183,7200,0,7200,260.20541827,111.78637002,148.41904825,0,0,6,3
913668,42354.42228,35069.6,33800,1269.6,0,0,0,0,0,0,0,0,0,0,0,0,0,7284.8222801,7200,0,7200,84.822280093,35.713855222,0,49.108424871,0,8,4
913669,63185.3233,23400,23400,0,0,0,0,0,0,0,0,0,0,0,30000,30000,0,9785.3233,9600,0,9600,185.32330002,38.27462806,56.543780547,90.504891413,0,10,5
913675,19256.235948,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,4956.2359483,4800,0,4800,156.23594826,132.61298201,23.622966248,0,0,4,2
913681,22658.535015,0,0,0,13000,13000,13000,0,0,0,0,0,0,0,0,0,0,9658.5350153,9600,0,9600,58.535015324,58.535015324,0,0,0,5,3
913701,33759.958446,0,0,0,27300,27300,27300,0,0,0,0,0,0,0,0,0,0,6459.9584457,6350,350,6000,109.95844573,109.95844573,0,0,0,7,4
913732,6500,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
913738,15605.936305,0,0,0,5980,5980,5980,0,0,0,0,0,0,0,0,0,0,9625.9363048,9600,0,9600,25.936304844,25.936304844,0,0,0,3,2
913739,24752.692588,0,0,0,6500,6500,6500,0,0,0,0,0,0,0,0,0,0,18252.692588,18000,0,18000,252.69258842,252.69258842,0,0,0,5,3
913742,24366.528152,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6366.5281524,6000,0,6000,366.52815242,366.52815242,0,0,0,5,3
913752,48428.857113,34000,33000,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,14428.857113,14400,0,14400,28.857112857,28.857112857,0,0,0,9,5
913754,437609.95845,0,0,0,45500,45500,45500,0,0,0,0,0,0,0,320000,320000,0,72109.958446,72000,0,72000,109.95844573,109.95844573,0,0,0,10,5
913766,14003.665282,14000,14000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6652815242,0,0,0,3.6652815242,3.6652815242,0,0,0,2,1
913767,46010.111475,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12010.111475,12000,0,12000,10.111474857,10.111474857,0,0,0,9,5
913768,17003.665282,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6652815242,0,0,0,3.6652815242,3.6652815242,0,0,0,3,2
913777,42849.847829,18000,18000,0,11700,11700,11700,0,0,0,0,0,0,0,9500,9500,0,3649.8478287,3600,0,3600,49.847828729,49.847828729,0,0,0,8,4
913779,42999.958446,22000,22000,0,17290,17290,17290,0,0,0,0,0,0,0,0,0,0,3709.9584457,3600,0,3600,109.95844573,109.95844573,0,0,0,8,4
913780,27025.656971,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6025.6569707,6000,0,6000,25.65697067,25.65697067,0,0,0,6,3
913783,19898.326408,0,0,0,15080,15080,15080,0,0,0,0,0,0,0,0,0,0,4818.3264076,4800,0,4800,18.326407621,18.326407621,0,0,0,4,2
913784,28051.313941,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,7251.3139413,7200,0,7200,51.313941339,51.313941339,0,0,0,6,3
913785,189149.82433,0,0,0,9126,9126,9126,0,0,0,0,0,0,0,0,0,0,180023.82433,180000,0,180000,23.824329907,23.824329907,0,0,0,10,5
913786,24652.274487,0,0,0,16900,16900,16900,0,0,0,0,0,0,0,0,0,0,7752.2744865,7200,0,7200,552.2744865,25.65697067,0,526.61751583,0,5,3
913787,28184.615768,0,0,0,21970,21970,21970,0,0,0,0,0,0,0,0,0,0,6214.6157683,6000,0,6000,214.61576829,16.493766859,198.12200144,0,0,6,3
913788,45434.979223,0,0,0,26780,26780,26780,0,0,0,0,0,0,0,9000,9000,0,9654.9792229,9600,0,9600,54.979222863,54.979222863,0,0,0,9,5
913821,19566.493767,0,0,0,12350,12350,12350,0,0,0,0,0,0,0,0,0,0,7216.4937669,7200,0,7200,16.493766859,16.493766859,0,0,0,4,2
913822,17080,0,0,0,9880,9880,9880,0,0,0,0,0,0,0,0,0,0,7200,7200,0,7200,0,0,0,0,0,3,2
913825,21610.995845,0,0,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6010.9958446,6000,0,6000,10.995844573,10.995844573,0,0,0,5,3
913826,33346.876859,0,0,0,33150,33150,33150,0,0,0,0,0,0,0,0,0,0,196.87685912,0,0,0,196.87685912,29.322252194,0,167.55460693,0,7,4
913827,28625.656971,19000,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9625.6569707,9600,0,9600,25.65697067,25.65697067,0,0,0,6,3
913830,9109.1632038,0,0,0,9100,9100,9100,0,0,0,0,0,0,0,0,0,0,9.1632038106,0,0,0,9.1632038106,9.1632038106,0,0,0,1,1
913832,15070.733056,0,0,0,10270,10270,10270,0,0,0,0,0,0,0,0,0,0,4800.7330563,4800,0,4800,0.7330563048,0.7330563048,0,0,0,3,2
913833,14321.991689,0,0,0,14300,14300,14300,0,0,0,0,0,0,0,0,0,0,21.991689145,0,0,0,21.991689145,21.991689145,0,0,0,2,1
913874,24804.979223,0,0,0,17550,17550,17550,0,0,0,0,0,0,0,0,0,0,7254.9792229,7200,0,7200,54.979222863,54.979222863,0,0,0,5,3
913876,40717.387408,19000,19000,0,15600,15600,15600,0,0,0,0,0,0,0,0,0,0,6117.3874083,6000,0,6000,117.38740834,18.326407621,99.061000718,0,0,8,4
913878,13294.661126,0,0,0,7280,7280,7280,0,0,0,0,0,0,0,0,0,0,6014.6611261,6000,0,6000,14.661126097,14.661126097,0,0,0,2,1
913882,96058.644504,40000,40000,0,0,0,0,0,0,0,0,0,0,0,44000,0,44000,12058.644504,12000,0,12000,58.644504388,58.644504388,0,0,0,10,5
913889,49067.807708,43000,43000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6067.8077082,6000,0,6000,67.807708198,67.807708198,0,0,0,9,5
913892,17407.330563,21000,21000,0,-10800,0,0,0,-10800,0,0,-10800,0,10800,0,0,0,7207.330563,7200,0,7200,7.3305630485,7.3305630485,0,0,0,3,2
913902,28897.567248,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,16000,0,12897.567248,12000,0,12000,897.5672482,54.979222863,0,842.58802533,0,6,3
913909,16416.493767,16400,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.493766859,0,0,0,16.493766859,16.493766859,0,0,0,3,2
913912,28022.358217,0,0,0,20800,20800,20800,0,0,0,0,0,0,0,0,0,0,7222.3582173,7200,0,7200,22.358217298,22.358217298,0,0,0,6,3
913913,29349.435943,0,0,0,19500,19500,19500,0,0,0,0,0,0,0,0,0,0,9849.4359428,9600,0,9600,249.43594277,51.313941339,198.12200144,0,0,6,3
913925,16019.163204,0,0,0,10010,10010,10010,0,0,0,0,0,0,0,0,0,0,6009.1632038,6000,0,6000,9.1632038106,9.1632038106,0,0,0,3,2
913926,67172.268232,24000,24000,0,0,0,0,0,0,0,0,0,0,0,31000,31000,0,12172.268232,12000,0,12000,172.26823164,172.26823164,0,0,0,10,5
913929,15760.995845,0,0,0,9750,9750,9750,0,0,0,0,0,0,0,0,0,0,6010.9958446,6000,0,6000,10.995844573,10.995844573,0,0,0,3,2
913932,16401.832641,0,0,0,10400,10400,10400,0,0,0,0,0,0,0,0,0,0,6001.8326408,6000,0,6000,1.8326407621,1.8326407621,0,0,0,3,2
913933,37091.632038,29800,29800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7291.6320381,7200,0,7200,91.632038106,91.632038106,0,0,0,8,4
913934,46065.975067,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12065.975067,12000,0,12000,65.975067436,65.975067436,0,0,0,9,5
913939,23623.82433,0,0,0,0,0,0,0,0,0,0,0,0,0,14000,14000,0,9623.8243299,9600,0,9600,23.824329907,23.824329907,0,0,0,5,3
913946,30647.64866,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9647.6486598,9600,0,9600,47.648659815,47.648659815,0,0,0,7,4
913950,24616.493767,22000,22000,0,2600,0,0,0,2600,2600,0,0,0,0,0,0,0,16.493766859,0,0,0,16.493766859,16.493766859,0,0,0,5,3
913951,15518.326408,18500,18500,0,-3000,0,0,0,-3000,0,0,-3000,0,3000,0,0,0,18.326407621,0,0,0,18.326407621,18.326407621,0,0,0,3,2
913953,28418.326408,26000,26000,0,2400,0,0,0,2400,2400,0,0,0,0,0,0,0,18.326407621,0,0,0,18.326407621,18.326407621,0,0,0,6,3
913954,25010.995845,25000,23000,2000,-7200,0,0,0,-7200,0,0,-7200,0,7200,0,0,0,7210.9958446,7200,0,7200,10.995844573,10.995844573,0,0,0,6,3
913956,13930,0,0,0,7930,7930,7930,0,0,0,0,0,0,0,0,0,0,6000,6000,0,6000,0,0,0,0,0,2,1
