nquest,nord,YL1,YL2,YTP1,YTP2,YTA1,YTA2,YTA31,YTA32,YL,YTP,YTA3,YTA,YT,YM,YCA1,YCA2,YCA,YCF1,YCF2,YCF3,YCF4,YCF,YC,Y,YMA1,YMA2
899553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,12000,12000,128.28485335,0,1053.2350317,0,1181.519885,13181.519885,24681.519885,11500,0
899553,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11500,0,0,0,0,0,0,0,0,0,11500,11500,0
899556,1,0,0,11050,0,0,0,0,0,0,11050,0,0,11050,0,0,9600,9600,87.966756581,0,0,0,87.966756581,9687.9667566,20737.966757,0,0
899556,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,0,0,0,22000,22000,0
899558,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,4800,4800,32.987533718,0,0,0,32.987533718,4832.9875337,24832.987534,0,0
899560,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,5.4979222863,0,0,0,5.4979222863,5.4979222863,16005.497922,0,0
899562,1,23000,1600,0,0,0,0,0,0,24600,0,0,0,0,0,0,7200,7200,80.636193533,0,0,0,80.636193533,7280.6361935,31880.636194,0,0
899562,3,0,0,0,0,1040,0,0,0,0,0,0,1040,1040,0,0,0,0,0,0,0,0,0,0,1040,0,0
899562,4,0,0,0,0,1040,0,0,0,0,0,0,1040,1040,0,0,0,0,0,0,0,0,0,0,1040,0,0
899706,1,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,1200,4200,5400,5.3257521566,0,0,0,5.3257521566,5405.3257522,26205.325752,0,0
899730,1,11000,0,0,0,0,0,0,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000,0,0
899737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,49.460345835,0,0,0,49.460345835,3649.4603458,3649.4603458,0,0
899737,2,23400,0,0,0,0,0,0,0,23400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23400,0,0
899895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,29.322252194,118.87320086,0,0,148.19545306,6148.1954531,6148.1954531,0,0
899895,2,0,0,12870,0,0,0,0,0,0,12870,0,0,12870,0,0,0,0,0,0,0,0,0,0,12870,0,0
899907,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,3600,3600,91.632038106,435.86840316,0,0,527.50044126,4127.5004413,23627.500441,0,0
899922,1,0,0,14170,0,0,0,0,0,0,14170,0,0,14170,0,0,4800,4800,0,0,0,0,0,4800,18970,0,0
899998,1,0,0,7800,0,0,0,0,0,0,7800,0,0,7800,0,0,3600,3600,18.326407621,0,0,0,18.326407621,3618.3264076,11418.326408,0,0
900194,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,8150,8150,5.2066430846,0,0,0,5.2066430846,8155.2066431,19855.206643,0,0
900216,1,0,0,11700,0,0,0,0,0,0,11700,0,0,11700,0,0,3600,3600,0,0,0,0,0,3600,15300,0,0
900216,2,0,0,6000,0,0,0,0,0,0,6000,0,0,6000,0,0,0,0,0,0,0,0,0,0,6000,0,0
900315,1,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0.3796369107,0,0,0,0.3796369107,0.3796369107,15000.379637,0,0
900325,1,80000,2000,0,0,0,0,0,0,82000,0,0,0,0,0,0,21600,21600,36.652815242,0,1555.5069055,0,1592.1597208,23192.159721,105192.15972,0,0
900325,2,20000,1000,0,0,0,0,0,0,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,0,0
900339,1,0,0,8099,0,0,0,0,0,0,8099,0,0,8099,0,0,3500,3500,2.1991689145,0,0,0,2.1991689145,3502.1991689,11601.199169,0,0
900354,1,0,0,104000,0,0,0,0,0,0,104000,0,0,104000,0,0,30700,30700,26.038792101,1638.772558,607.62666123,0,2272.4380114,32972.438011,136972.43801,0,0
900364,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,24000,24000,0,0,0,0,0,24000,40000,0,0
900364,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
900371,1,23400,0,0,0,0,0,0,0,23400,0,0,0,0,0,0,6000,6000,428.83793833,0,0,0,428.83793833,6428.8379383,29828.837938,0,0
900486,1,20000,1100,0,0,0,0,0,0,21100,0,0,0,0,0,0,0,0,109.95844573,0,0,0,109.95844573,109.95844573,21209.958446,0,0
900495,1,0,0,10660,0,0,0,0,0,0,10660,0,0,10660,0,0,3600,3600,0,0,0,0,0,3600,14260,0,0
900573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37000,0,13800,13800,0,0,20.276,0,20.276,13820.276,50820.276,37000,0
900573,2,21400,0,0,0,0,0,0,0,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21400,0,0
900597,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2900,2900,971.29960392,0,150.79914624,0,1122.0987502,4022.0987502,4022.0987502,0,0
900605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5800,5800,36.652815242,0,0,0,36.652815242,5836.6528152,5836.6528152,0,0
900605,2,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,0,0,0,0,0,0,10400,0,0
900605,4,12000,0,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12000,0,0
900614,1,0,0,3432,0,0,0,0,0,0,3432,0,0,3432,0,0,3600,3600,1.8509418845,0,0,0,1.8509418845,3601.8509419,7033.8509419,0,0
900614,2,0,0,12610,0,0,0,0,0,0,12610,0,0,12610,0,0,0,0,0,0,0,0,0,0,12610,0,0
900618,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,2400,2400,17.995103581,0,0,0,17.995103581,2417.9951036,12817.995104,0,0
900618,2,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
900634,1,9400,0,0,0,0,0,0,0,9400,0,0,0,0,0,0,1200,1200,3.6652815242,0,0,0,3.6652815242,1203.6652815,10603.665282,0,0
900638,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,0,0,7.3305630485,0,0,0,7.3305630485,7.3305630485,24007.330563,0,0
900645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,4200,4650,0,0,0,0,0,4650,4650,0,0
900645,2,0,0,6600,0,0,0,0,0,0,6600,0,0,6600,0,0,0,0,0,0,0,0,0,0,6600,0,0
900654,1,0,0,6600,0,0,0,0,0,0,6600,0,0,6600,0,0,4200,4200,35.919758937,0,0,0,35.919758937,4235.9197589,10835.919759,0,0
900670,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900673,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,14.462119124,0,0,0,14.462119124,14.462119124,18014.462119,0,0
900696,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,6000,1.8326407621,0,0,0,1.8326407621,6001.8326408,6001.8326408,0,0
900696,2,0,0,0,0,0,0,0,0,0,0,0,0,0,44500,0,0,0,0,0,0,0,0,0,44500,32500,12000
900696,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42500,0,0,0,0,0,0,0,0,0,42500,32500,10000
900705,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,4800,4800,15.259941938,54.763967157,0,0,70.023909095,4870.0239091,19170.023909,0,0
900705,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
900719,1,25000,0,0,0,0,0,0,0,25000,0,0,0,0,0,0,4800,4800,183.26407621,0,0,0,183.26407621,4983.2640762,29983.264076,0,0
900719,2,0,0,16250,0,0,0,0,0,0,16250,0,0,16250,0,0,0,0,0,0,0,0,0,0,16250,0,0
900732,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,4.0147501073,0,0,0,4.0147501073,4.0147501073,18004.01475,0,0
900796,1,0,0,20540,0,0,0,0,0,0,20540,0,0,20540,0,500,8400,8900,403.18096766,0,518.7305095,0,921.91147716,9821.9114772,30361.911477,0,0
900796,2,0,0,21450,0,0,0,0,0,0,21450,0,0,21450,0,0,0,0,0,0,0,0,0,0,21450,0,0
900829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,4200,7.3305630485,0,0,1175.8943933,-1168.56383,3031.4361697,3031.4361697,0,0
900837,1,0,0,0,0,8400,0,0,0,0,0,0,8400,8400,0,0,0,0,0,0,0,0,0,0,8400,0,0
900837,5,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
900955,1,0,0,17550,0,0,0,0,0,0,17550,0,0,17550,0,0,9600,9600,17.226823164,0,0,0,17.226823164,9617.2268232,27167.226823,0,0
901051,1,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,4800,4800,54.979222863,0,0,0,54.979222863,4854.9792229,13954.979223,0,0
901126,1,40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,7200,7200,419.40256372,0,0,0,419.40256372,7619.4025637,47619.402564,0,0
901126,2,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000,0,0
901402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600,6000,11600,18.113937851,0,0,0,18.113937851,11618.113938,11618.113938,0,0
901402,2,0,0,20800,0,0,0,0,0,0,20800,0,0,20800,0,0,0,0,0,0,0,0,0,0,20800,0,0
901445,1,0,0,21600,0,0,0,0,0,0,21600,0,0,21600,0,0,8400,8400,6.2768229431,0,0,0,6.2768229431,8406.2768229,30006.276823,0,0
901448,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
901450,1,15200,0,0,0,0,0,0,0,15200,0,0,0,0,0,0,4800,4800,6.646023632,0,0,0,6.646023632,4806.6460236,20006.646024,0,0
901454,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,6000,6000,2.2929135377,0,0,0,2.2929135377,6002.2929135,20302.292914,0,0
901474,1,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,6000,6000,220.64458675,0,0,0,220.64458675,6220.6445867,24220.644587,0,0
901474,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
901477,1,0,0,0,0,0,0,0,2000,0,0,-2000,-2000,-2000,0,0,0,0,0,0,0,0,0,0,-2000,0,0
901501,1,0,0,7150,0,0,0,0,0,0,7150,0,0,7150,0,0,3600,3600,0,0,0,0,0,3600,10750,0,0
901516,1,0,0,13000,0,0,0,0,0,0,13000,0,0,13000,0,0,7200,7200,0,0,0,0,0,7200,20200,0,0
901556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,17.882503364,0,0,0,17.882503364,3617.8825034,3617.8825034,0,0
901556,2,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,0,0,0,0,0,0,0,0,14300,0,0
901582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30000,0,24000,24000,24.950264422,0,0,0,24.950264422,24024.950264,54024.950264,0,30000
901582,2,18000,0,0,0,0,0,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0
901586,1,0,0,11180,0,0,0,0,0,0,11180,0,0,11180,0,0,0,0,0,0,0,0,0,0,11180,0,0
901608,1,18000,0,2760,0,0,0,0,250,18000,2760,-250,-250,2510,0,0,10200,10200,18.326407621,0,0,0,18.326407621,10218.326408,30728.326408,0,0
901612,1,0,0,3705,0,0,0,0,0,0,3705,0,0,3705,0,0,4200,4200,0,0,0,0,0,4200,7905,0,0
901612,2,0,0,3731,0,0,0,0,0,0,3731,0,0,3731,0,0,0,0,0,0,0,0,0,0,3731,0,0
901635,1,24000,0,0,0,0,0,0,200,24000,0,-200,-200,-200,0,0,6000,6000,0,0,0,0,0,6000,29800,0,0
901756,1,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,11200,11200,153.94182402,0,0,0,153.94182402,11353.941824,26953.941824,0,0
901756,2,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,0,0,0,0,0,0,0,0,6500,0,0
901756,3,8000,0,0,0,0,0,0,0,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000,0,0
901761,1,22000,0,0,0,0,0,0,0,22000,0,0,0,0,0,0,8000,8000,183.26407621,0,0,0,183.26407621,8183.2640762,30183.264076,0,0
901761,5,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
901767,1,0,0,11700,0,0,0,0,300,0,11700,-300,-300,11400,0,0,6000,6000,18.326407621,0,0,0,18.326407621,6018.3264076,17418.326408,0,0
901800,1,0,0,9568,0,0,0,0,600,0,9568,-600,-600,8968,0,0,5000,5000,47.966575654,0,0,1037.5538765,-989.5873008,4010.4126992,12978.412699,0,0
901800,2,19000,0,0,0,0,0,0,6000,19000,0,-6000,-6000,-6000,0,0,0,0,0,0,0,0,0,0,13000,0,0
901876,1,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,20.869699479,0,0,0,20.869699479,20.869699479,10020.869699,0,0
901879,1,30000,2000,0,0,0,0,0,0,32000,0,0,0,0,0,0,0,0,20.761556144,44.808110817,0,0,65.56966696,65.56966696,32065.569667,0,0
901879,3,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
901950,1,0,0,14400,0,0,0,0,0,0,14400,0,0,14400,0,0,6000,6000,14.846504885,0,0,0,14.846504885,6014.8465049,20414.846505,0,0
901950,2,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,5200,0,0
901952,1,0,0,10800,0,0,0,0,0,0,10800,0,0,10800,0,0,4800,4800,7.3639691651,0,0,0,7.3639691651,4807.3639692,15607.363969,0,0
901955,1,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,0,0,3.9109813859,0,0,0,3.9109813859,3.9109813859,5203.9109814,0,0
901955,2,0,0,5200,0,0,0,0,0,0,5200,0,0,5200,0,0,0,0,0,0,0,0,0,0,5200,0,0
901960,1,0,0,6500,0,0,0,0,0,0,6500,0,0,6500,0,0,6000,6000,11.731534185,0,0,0,11.731534185,6011.7315342,12511.731534,0,0
901960,2,0,0,9100,0,0,0,0,0,0,9100,0,0,9100,0,0,0,0,0,0,0,0,0,0,9100,0,0
901963,1,0,0,12000,0,0,0,0,0,0,12000,0,0,12000,0,0,4800,4800,80.132825365,0,0,0,80.132825365,4880.1328254,16880.132825,0,0
901965,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,14400,14400,18.317580441,61.622197721,0,0,79.939778162,14479.939778,54479.939778,40000,0
901968,1,0,0,8400,0,0,0,0,0,0,8400,0,0,8400,24000,0,14400,14400,34.260586956,581.0458872,0,0,615.30647415,15015.306474,47415.306474,24000,0
901968,2,0,0,19200,0,0,0,0,0,0,19200,0,0,19200,0,0,0,0,0,0,0,0,0,0,19200,0,0
901977,1,20000,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,7200,7200,22.391590008,145.3369187,0,0,167.72850871,7367.7285087,27367.728509,0,0
901977,2,0,0,7200,0,0,0,0,0,0,7200,0,0,7200,0,0,0,0,0,0,0,0,0,0,7200,0,0
901979,1,6000,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,1.267757094,0,0,0,1.267757094,1.267757094,6001.2677571,0,0
901979,2,0,0,9000,0,0,0,0,0,0,9000,0,0,9000,0,0,0,0,0,0,0,0,0,0,9000,0,0
901984,1,24000,0,0,0,0,0,0,0,24000,0,0,0,0,0,0,4800,4800,15.349616964,0,0,0,15.349616964,4815.349617,28815.349617,0,0
902002,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,0,0,14.661126097,0,0,0,14.661126097,14.661126097,10414.661126,0,0
902006,1,0,0,8099,0,0,0,0,0,0,8099,0,0,8099,0,0,3600,3600,0,0,0,0,0,3600,11699,0,0
902008,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,4200,4200,36.652815242,0,0,0,36.652815242,4236.6528152,18536.652815,0,0
902009,1,0,0,14300,0,0,0,0,0,0,14300,0,0,14300,0,0,3600,3600,73.305630485,0,0,0,73.305630485,3673.3056305,17973.30563,0,0
902046,1,0,0,37700,0,0,0,0,0,0,37700,0,0,37700,0,0,12000,12000,189.7797202,265.86680353,966.45875035,0,1422.1052741,13422.105274,51122.105274,0,0
902047,1,17000,0,7920,0,0,0,0,0,17000,7920,0,0,7920,0,0,7200,7200,81.390339907,0,350.82967706,0,432.22001696,7632.220017,32552.220017,0,0
902050,1,0,0,14950,0,0,0,0,5400,0,14950,-5400,-5400,9550,0,0,3600,3600,21.307781562,0,49.073122557,0,70.380904119,3670.3809041,13220.380904,0,0
902242,1,15000,720,0,0,0,0,0,0,15720,0,0,0,0,5000,0,6000,6000,15.394182402,0,0,1383.4051686,-1368.010986,4631.9890138,25351.989014,5000,0
902247,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,7200,7200,40.318096766,0,0,0,40.318096766,7240.3180968,26740.318097,0,0
902252,1,0,0,18200,0,0,0,0,0,0,18200,0,0,18200,0,0,4200,4200,40.318096766,0,0,0,40.318096766,4240.3180968,22440.318097,0,0
902400,1,0,0,19500,0,0,0,0,0,0,19500,0,0,19500,0,0,6000,6000,5.8534495295,0,0,0,5.8534495295,6005.8534495,25505.85345,0,0
902401,1,30000,0,0,0,0,0,0,0,30000,0,0,0,0,0,7200,7200,14400,36.652815242,0,0,0,36.652815242,14436.652815,44436.652815,0,0
902401,2,29000,0,0,0,0,0,0,0,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29000,0,0
902401,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,10000,10000,0
902401,4,6000,900,0,0,0,0,0,0,6900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,0,0
902411,1,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,0,0,4800,4800,1.9253985981,0,0,0,1.9253985981,4801.9253986,21701.925399,0,0
902417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,9600,16.667693643,0,0,0,16.667693643,9616.6676936,9616.6676936,0,0
902417,2,0,0,1100,0,0,0,0,0,0,1100,0,0,1100,10000,0,0,0,0,0,0,0,0,0,11100,10000,0
902461,1,16800,0,0,0,0,0,0,0,16800,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,20400,0,0
902550,1,0,0,8060,0,0,0,0,0,0,8060,0,0,8060,0,0,5400,5400,13.203423461,0,0,0,13.203423461,5413.2034235,13473.203423,0,0
902550,2,0,0,3900,0,0,0,0,0,0,3900,0,0,3900,0,0,0,0,0,0,0,0,0,0,3900,0,0
902575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,3600,0,0,0,0,0,3600,3600,0,0
902673,1,0,0,3510,0,0,0,0,0,0,3510,0,0,3510,0,0,3000,3000,2.4653258251,0,0,0,2.4653258251,3002.4653258,6512.4653258,0,0
902673,2,4500,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0
902680,1,16250,1200,0,0,0,0,0,0,17450,0,0,0,0,0,0,0,0,4.9268861473,0,0,0,4.9268861473,4.9268861473,17454.926886,0,0
902712,1,22100,0,0,0,0,0,0,0,22100,0,0,0,0,0,0,9600,9600,21.058348839,0,0,0,21.058348839,9621.0583488,31721.058349,0,0
902712,2,22100,0,0,0,0,0,0,0,22100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22100,0,0
902811,1,18200,0,0,0,0,0,0,0,18200,0,0,0,0,0,0,0,0,6.8840526391,0,0,0,6.8840526391,6.8840526391,18206.884053,0,0
902869,1,26000,0,0,0,0,0,0,0,26000,0,0,0,0,0,0,9000,9000,0,0,0,4150.2155059,-4150.215506,4849.7844941,30849.784494,0,0
902869,3,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0
902869,4,2640,0,0,0,0,0,0,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,0,0
902913,1,16400,0,0,0,0,0,0,0,16400,0,0,0,0,0,0,10200,10200,94.940310171,0,0,795.45797197,-700.5176618,9499.4823382,25899.482338,0,0
902913,2,17300,500,0,0,0,0,0,0,17800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17800,0,0
902915,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22222.222222,0,8400,8400,16.73557923,0,262.17611616,0,278.91169539,8678.9116954,30901.133918,22222.222222,0
902915,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17777.777778,0,0,0,0,0,0,0,0,0,17777.777778,17777.777778,0
902916,1,17000,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,6000,6000,15.236164238,0,0,0,15.236164238,6015.2361642,23015.236164,0,0
902947,1,0,0,19240,0,0,0,0,0,0,19240,0,0,19240,0,0,6000,6000,9.1632038106,0,0,0,9.1632038106,6009.1632038,25249.163204,0,0
902947,2,7000,0,0,0,0,0,0,0,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,0
902949,1,0,0,10400,0,0,0,0,0,0,10400,0,0,10400,0,0,6000,6000,29.322252194,0,0,0,29.322252194,6029.3222522,16429.322252,0,0
902949,2,0,0,8710,0,0,0,0,0,0,8710,0,0,8710,0,0,0,0,0,0,0,0,0,0,8710,0,0
903018,1,21000,0,0,0,600,0,0,0,21000,0,0,600,600,0,0,8400,8400,23.824329907,0,83.777303464,1729.2564608,-1621.654827,6778.3451726,28378.345173,0,0
903018,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,23000,23000,0
903018,3,15600,0,0,0,0,0,0,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600,0,0
903043,1,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,7.4662773313,0,0,0,7.4662773313,7.4662773313,16007.466277,0,0
903045,1,0,0,12480,0,0,0,0,0,0,12480,0,0,12480,0,0,0,0,0,0,0,0,0,0,12480,0,0
903046,1,0,0,7540,0,0,0,0,0,0,7540,0,0,7540,0,0,3600,3600,3.6652815242,0,0,0,3.6652815242,3603.6652815,11143.665282,0,0
903052,1,0,0,9750,0,0,0,0,0,0,9750,0,0,9750,0,0,2160,2160,3.6652815242,0,0,0,3.6652815242,2163.6652815,11913.665282,0,0
903087,1,0,0,9490,0,0,0,0,0,0,9490,0,0,9490,0,0,4200,4200,0,0,0,0,0,4200,13690,0,0
903157,1,0,0,21710,0,0,0,0,0,0,21710,0,0,21710,0,0,19200,19200,297.79420964,0,353.93675764,0,651.73096728,19851.730967,41561.730967,0,0
903157,2,0,0,52720,0,0,0,0,0,0,52720,0,0,52720,0,0,0,0,0,0,0,0,0,0,52720,0,0
903195,1,0,0,13000,0,0,0,0,2500,0,13000,-2500,-2500,10500,0,0,12000,12000,36.652815242,39.624400287,0,0,76.277215529,12076.277216,22576.277216,0,0
903195,2,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
903195,3,23000,0,0,0,0,0,0,0,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23000,0,0
903195,4,10000,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0
903195,5,15000,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0
903255,1,31000,10000,0,0,0,0,0,0,41000,0,0,0,0,0,0,12000,12000,149.26620939,0,0,5706.5463207,-5557.280111,6442.7198887,47442.719889,0,0
903255,2,40000,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000,0,0
903256,1,0,0,11570,0,0,0,0,0,0,11570,0,0,11570,0,0,4200,4200,0,0,0,0,0,4200,15770,0,0
903272,1,0,0,21450,0,0,0,0,0,0,21450,0,0,21450,0,450,7200,7650,1652.1287893,0,0,0,1652.1287893,9302.1287893,30752.128789,0,0
903299,1,21000,900,0,0,0,0,0,0,21900,0,0,0,0,0,0,7200,7200,322.23863794,0,0,2490.1293036,-2167.890666,5032.1093344,26932.109334,0,0
903299,2,36000,7500,0,0,0,0,0,0,43500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43500,0,0
903302,1,10800,0,0,0,0,0,0,0,10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10800,0,0
903302,2,10600,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0
903358,1,0,0,18980,0,0,0,0,2400,0,18980,-2400,-2400,16580,0,0,2400,2400,22.72474545,0,0,0,22.72474545,2422.7247455,19002.724745,0,0
903363,1,0,0,3744,0,0,0,0,0,0,3744,0,0,3744,0,0,0,0,0.9163203811,0,0,0,0.9163203811,0.9163203811,3744.9163204,0,0
903363,2,0,0,3456,1800,0,0,0,0,0,5256,0,0,5256,0,0,0,0,0,0,0,0,0,0,5256,0,0
903363,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4500,0,0,0,0,0,0,0,0,0,4500,4500,0
903363,5,0,0,3744,0,0,0,0,0,0,3744,0,0,3744,0,0,0,0,0,0,0,0,0,0,3744,0,0
903368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7200,0,0,0,18.326407621,0,0,0,18.326407621,18.326407621,7218.3264076,0,7200
903373,1,0,0,9035,0,0,0,0,0,0,9035,0,0,9035,0,0,3600,3600,39.218512309,0,0,0,39.218512309,3639.2185123,12674.218512,0,0
903373,2,0,0,4800,0,0,0,0,0,0,4800,0,0,4800,0,0,0,0,0,0,0,0,0,0,4800,0,0
903373,3,0,0,4800,0,0,0,0,0,0,4800,0,0,4800,0,0,0,0,0,0,0,0,0,0,4800,0,0
903376,1,0,0,0,0,22800,0,0,0,0,0,0,22800,22800,0,0,2950,2950,0,0,0,795.45797197,-795.457972,2154.542028,24954.542028,0,0
903376,2,0,0,8480,0,5500,0,0,0,0,8480,0,5500,13980,0,0,0,0,0,0,0,0,0,0,13980,0,0
903424,1,25000,700,0,0,0,0,0,0,25700,0,0,0,0,0,0,8400,8400,78.803552771,0,1575.0618085,0,1653.8653613,10053.865361,35753.865361,0,0
903428,1,0,0,16445,0,0,0,0,0,0,16445,0,0,16445,0,0,8000,8000,54.334133315,0,57.260545403,0,111.59467872,8111.5946787,24556.594679,0,0
903508,1,0,0,25974,0,0,0,0,0,0,25974,0,0,25974,0,0,7200,7200,58.644504388,396.24400287,0,0,454.88850726,7654.8885073,33628.888507,0,0
903508,2,0,0,15600,0,0,0,0,0,0,15600,0,0,15600,0,0,0,0,0,0,0,0,0,0,15600,0,0
903523,1,12000,0,4030,0,0,0,0,0,12000,4030,0,0,4030,0,0,6000,6000,58.644504388,0,0,0,58.644504388,6058.6445044,22088.644504,0,0
903523,2,0,0,16900,0,0,0,0,0,0,16900,0,0,16900,20000,0,0,0,0,0,0,0,0,0,36900,20000,0
903523,3,16000,0,0,0,0,0,0,0,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16000,0,0
903613,1,0,0,11440,0,0,0,0,0,0,11440,0,0,11440,0,0,4800,4800,19.558348319,0,0,0,19.558348319,4819.5583483,16259.558348,0,0
